,subject_id,age,trial_num,block_condition,block_order,stage,optimal
167,5,,42,original,2.0,First,True
168,7,,1,original,1.0,First,True
169,7,,2,original,1.0,First,True
170,7,,3,original,1.0,First,False
171,7,,4,original,1.0,First,False
172,7,,5,original,1.0,First,True
173,7,,6,original,1.0,First,True
174,7,,7,original,1.0,First,True
175,7,,8,original,1.0,First,True
176,7,,9,original,1.0,First,True
177,7,,10,original,1.0,First,True
178,7,,11,original,1.0,First,True
179,7,,12,original,1.0,First,True
180,7,,13,original,1.0,First,True
181,7,,14,original,1.0,First,True
182,7,,15,original,1.0,First,True
183,7,,16,original,1.0,First,True
184,7,,17,original,1.0,First,True
185,7,,18,original,1.0,First,True
186,7,,19,original,1.0,First,True
187,7,,20,original,1.0,First,True
188,7,,21,original,1.0,First,True
189,7,,22,original,1.0,First,True
190,7,,23,original,1.0,First,True
191,7,,24,original,1.0,First,True
192,7,,25,original,1.0,First,True
193,7,,26,original,1.0,First,True
194,7,,27,original,1.0,First,True
195,7,,28,original,1.0,First,True
196,7,,29,original,1.0,First,True
197,7,,30,original,1.0,First,True
198,7,,31,original,1.0,First,True
199,7,,32,original,1.0,First,True
200,7,,33,original,1.0,First,True
201,7,,34,original,1.0,First,True
202,7,,35,original,1.0,First,True
203,7,,36,original,1.0,First,True
204,7,,37,original,1.0,First,True
205,7,,38,original,1.0,First,True
206,7,,39,original,1.0,First,True
207,7,,40,original,1.0,First,True
208,7,,41,original,1.0,First,True
209,7,,42,original,1.0,First,True
210,7,,1,revaluation,2.0,First,False
211,7,,2,revaluation,2.0,First,False
212,7,,3,revaluation,2.0,First,True
213,7,,4,revaluation,2.0,First,True
214,7,,5,revaluation,2.0,First,True
215,7,,6,revaluation,2.0,First,True
216,7,,7,revaluation,2.0,First,True
217,7,,8,revaluation,2.0,First,True
218,7,,9,revaluation,2.0,First,True
219,7,,10,revaluation,2.0,First,True
220,7,,11,revaluation,2.0,First,True
221,7,,12,revaluation,2.0,First,True
222,7,,13,revaluation,2.0,First,True
223,7,,14,revaluation,2.0,First,True
224,7,,15,revaluation,2.0,First,True
225,7,,16,revaluation,2.0,First,True
226,7,,17,revaluation,2.0,First,True
227,7,,18,revaluation,2.0,First,True
228,7,,19,revaluation,2.0,First,True
229,7,,20,revaluation,2.0,First,True
230,7,,21,revaluation,2.0,First,True
231,7,,22,revaluation,2.0,First,True
232,7,,23,revaluation,2.0,First,True
233,7,,24,revaluation,2.0,First,True
234,7,,25,revaluation,2.0,First,True
235,7,,26,revaluation,2.0,First,True
236,7,,27,revaluation,2.0,First,True
237,7,,28,revaluation,2.0,First,True
238,7,,29,revaluation,2.0,First,True
239,7,,30,revaluation,2.0,First,True
240,7,,31,revaluation,2.0,First,True
241,7,,32,revaluation,2.0,First,True
242,7,,33,revaluation,2.0,First,True
243,7,,34,revaluation,2.0,First,True
244,7,,35,revaluation,2.0,First,True
245,7,,36,revaluation,2.0,First,True
246,7,,37,revaluation,2.0,First,True
247,7,,38,revaluation,2.0,First,True
248,7,,39,revaluation,2.0,First,True
249,7,,40,revaluation,2.0,First,True
250,7,,41,revaluation,2.0,First,True
251,7,,42,revaluation,2.0,First,True
252,8,,1,revaluation,1.0,First,True
253,8,,2,revaluation,1.0,First,True
254,8,,3,revaluation,1.0,First,False
255,8,,4,revaluation,1.0,First,False
256,8,,5,revaluation,1.0,First,True
257,8,,6,revaluation,1.0,First,True
258,8,,7,revaluation,1.0,First,True
259,8,,8,revaluation,1.0,First,True
260,8,,9,revaluation,1.0,First,True
261,8,,10,revaluation,1.0,First,True
262,8,,11,revaluation,1.0,First,True
263,8,,12,revaluation,1.0,First,True
264,8,,13,revaluation,1.0,First,True
265,8,,14,revaluation,1.0,First,True
266,8,,15,revaluation,1.0,First,True
267,8,,16,revaluation,1.0,First,True
268,8,,17,revaluation,1.0,First,True
269,8,,18,revaluation,1.0,First,True
270,8,,19,revaluation,1.0,First,True
271,8,,20,revaluation,1.0,First,True
272,8,,21,revaluation,1.0,First,True
273,8,,22,revaluation,1.0,First,True
274,8,,23,revaluation,1.0,First,True
275,8,,24,revaluation,1.0,First,True
276,8,,25,revaluation,1.0,First,True
277,8,,26,revaluation,1.0,First,True
278,8,,27,revaluation,1.0,First,True
279,8,,28,revaluation,1.0,First,True
280,8,,29,revaluation,1.0,First,False
281,8,,31,revaluation,1.0,First,False
282,8,,32,revaluation,1.0,First,True
283,8,,33,revaluation,1.0,First,True
284,8,,34,revaluation,1.0,First,True
285,8,,35,revaluation,1.0,First,True
286,8,,36,revaluation,1.0,First,True
287,8,,37,revaluation,1.0,First,True
288,8,,38,revaluation,1.0,First,True
289,8,,39,revaluation,1.0,First,True
290,8,,40,revaluation,1.0,First,True
291,8,,41,revaluation,1.0,First,True
292,8,,42,revaluation,1.0,First,True
293,8,,1,original,2.0,First,False
294,8,,2,original,2.0,First,False
295,8,,3,original,2.0,First,True
296,8,,4,original,2.0,First,True
297,8,,5,original,2.0,First,True
298,8,,6,original,2.0,First,True
299,8,,7,original,2.0,First,True
300,8,,8,original,2.0,First,True
301,8,,9,original,2.0,First,True
302,8,,10,original,2.0,First,True
303,8,,11,original,2.0,First,True
304,8,,12,original,2.0,First,True
305,8,,13,original,2.0,First,True
306,8,,14,original,2.0,First,True
307,8,,15,original,2.0,First,True
308,8,,16,original,2.0,First,True
309,8,,17,original,2.0,First,True
310,8,,18,original,2.0,First,True
311,8,,19,original,2.0,First,True
312,8,,20,original,2.0,First,True
313,8,,21,original,2.0,First,True
314,8,,22,original,2.0,First,True
315,8,,23,original,2.0,First,True
316,8,,24,original,2.0,First,True
317,8,,25,original,2.0,First,True
318,8,,26,original,2.0,First,True
319,8,,27,original,2.0,First,True
320,8,,28,original,2.0,First,True
321,8,,29,original,2.0,First,True
322,8,,30,original,2.0,First,True
323,8,,31,original,2.0,First,True
324,8,,32,original,2.0,First,True
325,8,,33,original,2.0,First,True
326,8,,34,original,2.0,First,True
327,8,,35,original,2.0,First,True
328,8,,36,original,2.0,First,True
329,8,,37,original,2.0,First,True
330,8,,38,original,2.0,First,True
331,8,,39,original,2.0,First,True
332,8,,40,original,2.0,First,True
333,8,,41,original,2.0,First,True
334,8,,42,original,2.0,First,True
335,9,,1,original,1.0,First,True
336,9,,2,original,1.0,First,False
337,9,,3,original,1.0,First,False
338,9,,4,original,1.0,First,True
339,9,,5,original,1.0,First,True
340,9,,6,original,1.0,First,True
341,9,,7,original,1.0,First,True
342,9,,8,original,1.0,First,True
343,9,,9,original,1.0,First,True
344,9,,10,original,1.0,First,True
345,9,,11,original,1.0,First,False
346,9,,12,original,1.0,First,True
347,9,,13,original,1.0,First,True
348,9,,14,original,1.0,First,True
349,9,,15,original,1.0,First,True
350,9,,16,original,1.0,First,True
351,9,,17,original,1.0,First,True
352,9,,18,original,1.0,First,True
353,9,,19,original,1.0,First,True
354,9,,20,original,1.0,First,True
355,9,,21,original,1.0,First,True
356,9,,22,original,1.0,First,True
357,9,,23,original,1.0,First,True
358,9,,24,original,1.0,First,True
359,9,,25,original,1.0,First,True
360,9,,26,original,1.0,First,True
361,9,,27,original,1.0,First,True
362,9,,28,original,1.0,First,True
363,9,,29,original,1.0,First,True
364,9,,30,original,1.0,First,True
365,9,,31,original,1.0,First,True
366,9,,32,original,1.0,First,True
367,9,,33,original,1.0,First,True
368,9,,34,original,1.0,First,True
369,9,,35,original,1.0,First,True
370,9,,36,original,1.0,First,True
371,9,,37,original,1.0,First,True
372,9,,38,original,1.0,First,True
373,9,,39,original,1.0,First,True
374,9,,40,original,1.0,First,True
375,9,,41,original,1.0,First,True
376,9,,42,original,1.0,First,True
377,9,,1,revaluation,2.0,First,False
378,9,,2,revaluation,2.0,First,False
379,9,,4,revaluation,2.0,First,True
380,9,,5,revaluation,2.0,First,True
381,9,,6,revaluation,2.0,First,True
382,9,,7,revaluation,2.0,First,True
383,9,,8,revaluation,2.0,First,True
384,9,,9,revaluation,2.0,First,True
385,9,,10,revaluation,2.0,First,True
386,9,,11,revaluation,2.0,First,True
387,9,,12,revaluation,2.0,First,True
388,9,,13,revaluation,2.0,First,True
389,9,,14,revaluation,2.0,First,True
390,9,,15,revaluation,2.0,First,True
391,9,,16,revaluation,2.0,First,True
392,9,,17,revaluation,2.0,First,False
393,9,,18,revaluation,2.0,First,True
394,9,,19,revaluation,2.0,First,True
395,9,,20,revaluation,2.0,First,True
396,9,,21,revaluation,2.0,First,True
397,9,,22,revaluation,2.0,First,True
398,9,,23,revaluation,2.0,First,True
399,9,,24,revaluation,2.0,First,True
400,9,,25,revaluation,2.0,First,True
401,9,,26,revaluation,2.0,First,True
402,9,,27,revaluation,2.0,First,True
403,9,,29,revaluation,2.0,First,True
404,9,,30,revaluation,2.0,First,True
405,9,,31,revaluation,2.0,First,True
406,9,,32,revaluation,2.0,First,True
407,9,,34,revaluation,2.0,First,True
408,9,,35,revaluation,2.0,First,True
409,9,,36,revaluation,2.0,First,True
410,9,,37,revaluation,2.0,First,True
411,9,,39,revaluation,2.0,First,True
412,9,,40,revaluation,2.0,First,True
413,9,,41,revaluation,2.0,First,True
414,9,,42,revaluation,2.0,First,True
415,10,,1,revaluation,1.0,First,True
416,10,,2,revaluation,1.0,First,True
417,10,,3,revaluation,1.0,First,False
418,10,,4,revaluation,1.0,First,False
419,10,,5,revaluation,1.0,First,True
420,10,,6,revaluation,1.0,First,True
421,10,,7,revaluation,1.0,First,False
422,10,,8,revaluation,1.0,First,False
423,10,,9,revaluation,1.0,First,True
424,10,,10,revaluation,1.0,First,True
425,10,,11,revaluation,1.0,First,True
426,10,,12,revaluation,1.0,First,True
427,10,,13,revaluation,1.0,First,True
428,10,,14,revaluation,1.0,First,True
429,10,,15,revaluation,1.0,First,True
430,10,,16,revaluation,1.0,First,True
431,10,,17,revaluation,1.0,First,True
432,10,,18,revaluation,1.0,First,True
433,10,,19,revaluation,1.0,First,True
434,10,,20,revaluation,1.0,First,True
435,10,,21,revaluation,1.0,First,True
436,10,,22,revaluation,1.0,First,True
437,10,,23,revaluation,1.0,First,True
438,10,,24,revaluation,1.0,First,True
439,10,,25,revaluation,1.0,First,True
440,10,,26,revaluation,1.0,First,True
441,10,,27,revaluation,1.0,First,True
442,10,,28,revaluation,1.0,First,True
443,10,,29,revaluation,1.0,First,True
444,10,,30,revaluation,1.0,First,True
445,10,,31,revaluation,1.0,First,True
446,10,,32,revaluation,1.0,First,True
447,10,,33,revaluation,1.0,First,True
448,10,,34,revaluation,1.0,First,True
449,10,,35,revaluation,1.0,First,True
450,10,,36,revaluation,1.0,First,True
451,10,,37,revaluation,1.0,First,True
452,10,,38,revaluation,1.0,First,True
453,10,,39,revaluation,1.0,First,True
454,10,,40,revaluation,1.0,First,True
455,10,,41,revaluation,1.0,First,True
456,10,,42,revaluation,1.0,First,True
457,10,,1,original,2.0,First,False
458,10,,2,original,2.0,First,False
459,10,,3,original,2.0,First,True
460,10,,4,original,2.0,First,True
461,10,,5,original,2.0,First,True
462,10,,6,original,2.0,First,True
463,10,,7,original,2.0,First,True
464,10,,8,original,2.0,First,True
465,10,,9,original,2.0,First,True
466,10,,10,original,2.0,First,True
467,10,,11,original,2.0,First,True
468,10,,12,original,2.0,First,True
469,10,,13,original,2.0,First,True
470,10,,14,original,2.0,First,True
471,10,,15,original,2.0,First,True
472,10,,16,original,2.0,First,True
473,10,,17,original,2.0,First,True
474,10,,18,original,2.0,First,True
475,10,,19,original,2.0,First,True
476,10,,20,original,2.0,First,True
477,10,,21,original,2.0,First,True
478,10,,22,original,2.0,First,True
479,10,,23,original,2.0,First,True
480,10,,24,original,2.0,First,True
481,10,,25,original,2.0,First,True
482,10,,26,original,2.0,First,True
483,10,,27,original,2.0,First,True
484,10,,28,original,2.0,First,True
485,10,,29,original,2.0,First,True
486,10,,30,original,2.0,First,True
487,10,,31,original,2.0,First,True
488,10,,32,original,2.0,First,True
489,10,,33,original,2.0,First,True
490,10,,34,original,2.0,First,True
491,10,,35,original,2.0,First,True
492,10,,36,original,2.0,First,True
493,10,,37,original,2.0,First,True
494,10,,38,original,2.0,First,True
495,10,,39,original,2.0,First,True
496,10,,40,original,2.0,First,True
497,10,,41,original,2.0,First,True
498,10,,42,original,2.0,First,True
499,11,,1,revaluation,1.0,First,False
500,11,,2,revaluation,1.0,First,False
501,11,,3,revaluation,1.0,First,True
502,11,,4,revaluation,1.0,First,True
503,11,,5,revaluation,1.0,First,True
504,11,,6,revaluation,1.0,First,True
505,11,,7,revaluation,1.0,First,True
506,11,,8,revaluation,1.0,First,True
507,11,,9,revaluation,1.0,First,True
508,11,,10,revaluation,1.0,First,True
509,11,,11,revaluation,1.0,First,True
510,11,,12,revaluation,1.0,First,True
511,11,,14,revaluation,1.0,First,True
512,11,,15,revaluation,1.0,First,True
513,11,,16,revaluation,1.0,First,True
514,11,,17,revaluation,1.0,First,True
515,11,,18,revaluation,1.0,First,True
516,11,,19,revaluation,1.0,First,True
517,11,,20,revaluation,1.0,First,True
518,11,,21,revaluation,1.0,First,True
519,11,,22,revaluation,1.0,First,True
520,11,,23,revaluation,1.0,First,True
521,11,,24,revaluation,1.0,First,True
522,11,,25,revaluation,1.0,First,True
523,11,,26,revaluation,1.0,First,True
524,11,,27,revaluation,1.0,First,True
525,11,,28,revaluation,1.0,First,True
526,11,,29,revaluation,1.0,First,True
527,11,,30,revaluation,1.0,First,True
528,11,,31,revaluation,1.0,First,True
529,11,,32,revaluation,1.0,First,True
530,11,,33,revaluation,1.0,First,True
531,11,,34,revaluation,1.0,First,True
532,11,,36,revaluation,1.0,First,True
533,11,,37,revaluation,1.0,First,True
534,11,,38,revaluation,1.0,First,True
535,11,,39,revaluation,1.0,First,True
536,11,,40,revaluation,1.0,First,True
537,11,,41,revaluation,1.0,First,True
538,11,,42,revaluation,1.0,First,True
539,11,,1,original,2.0,First,False
540,11,,2,original,2.0,First,False
541,11,,3,original,2.0,First,True
542,11,,4,original,2.0,First,True
543,11,,5,original,2.0,First,True
544,11,,6,original,2.0,First,True
545,11,,7,original,2.0,First,True
546,11,,8,original,2.0,First,True
547,11,,9,original,2.0,First,True
548,11,,10,original,2.0,First,True
549,11,,11,original,2.0,First,True
550,11,,12,original,2.0,First,True
551,11,,13,original,2.0,First,True
552,11,,14,original,2.0,First,True
553,11,,15,original,2.0,First,True
554,11,,16,original,2.0,First,True
555,11,,17,original,2.0,First,True
556,11,,18,original,2.0,First,True
557,11,,19,original,2.0,First,True
558,11,,20,original,2.0,First,True
559,11,,21,original,2.0,First,True
560,11,,22,original,2.0,First,True
561,11,,23,original,2.0,First,True
562,11,,24,original,2.0,First,True
563,11,,25,original,2.0,First,True
564,11,,26,original,2.0,First,True
565,11,,27,original,2.0,First,True
566,11,,28,original,2.0,First,True
567,11,,29,original,2.0,First,True
568,11,,30,original,2.0,First,True
569,11,,31,original,2.0,First,True
570,11,,32,original,2.0,First,True
571,11,,33,original,2.0,First,True
572,11,,34,original,2.0,First,True
573,11,,35,original,2.0,First,True
574,11,,36,original,2.0,First,True
575,11,,37,original,2.0,First,True
576,11,,39,original,2.0,First,True
577,11,,40,original,2.0,First,True
578,11,,41,original,2.0,First,True
579,11,,42,original,2.0,First,True
580,12,,1,revaluation,1.0,First,True
581,12,,2,revaluation,1.0,First,False
582,12,,3,revaluation,1.0,First,True
583,12,,4,revaluation,1.0,First,True
584,12,,5,revaluation,1.0,First,True
585,12,,6,revaluation,1.0,First,False
586,12,,7,revaluation,1.0,First,True
587,12,,8,revaluation,1.0,First,True
588,12,,9,revaluation,1.0,First,True
589,12,,10,revaluation,1.0,First,True
590,12,,11,revaluation,1.0,First,True
591,12,,12,revaluation,1.0,First,True
592,12,,13,revaluation,1.0,First,True
593,12,,14,revaluation,1.0,First,True
594,12,,15,revaluation,1.0,First,True
595,12,,16,revaluation,1.0,First,True
596,12,,17,revaluation,1.0,First,True
597,12,,18,revaluation,1.0,First,True
598,12,,19,revaluation,1.0,First,True
599,12,,20,revaluation,1.0,First,True
600,12,,21,revaluation,1.0,First,True
601,12,,22,revaluation,1.0,First,True
602,12,,23,revaluation,1.0,First,True
603,12,,24,revaluation,1.0,First,True
604,12,,25,revaluation,1.0,First,True
605,12,,26,revaluation,1.0,First,True
606,12,,27,revaluation,1.0,First,True
607,12,,28,revaluation,1.0,First,True
608,12,,29,revaluation,1.0,First,True
609,12,,30,revaluation,1.0,First,True
610,12,,31,revaluation,1.0,First,True
611,12,,32,revaluation,1.0,First,True
612,12,,33,revaluation,1.0,First,True
613,12,,34,revaluation,1.0,First,True
614,12,,35,revaluation,1.0,First,True
615,12,,36,revaluation,1.0,First,True
616,12,,37,revaluation,1.0,First,True
617,12,,38,revaluation,1.0,First,True
618,12,,39,revaluation,1.0,First,True
619,12,,40,revaluation,1.0,First,True
620,12,,41,revaluation,1.0,First,True
621,12,,42,revaluation,1.0,First,True
622,12,,1,original,2.0,First,False
623,12,,2,original,2.0,First,False
624,12,,3,original,2.0,First,True
625,12,,5,original,2.0,First,True
626,12,,6,original,2.0,First,True
627,12,,7,original,2.0,First,True
628,12,,8,original,2.0,First,True
629,12,,9,original,2.0,First,True
630,12,,10,original,2.0,First,True
631,12,,11,original,2.0,First,True
632,12,,12,original,2.0,First,True
633,12,,13,original,2.0,First,True
634,12,,14,original,2.0,First,True
635,12,,15,original,2.0,First,True
636,12,,16,original,2.0,First,True
637,12,,17,original,2.0,First,True
638,12,,18,original,2.0,First,True
639,12,,19,original,2.0,First,True
640,12,,20,original,2.0,First,True
641,12,,21,original,2.0,First,True
642,12,,22,original,2.0,First,True
643,12,,23,original,2.0,First,True
644,12,,24,original,2.0,First,True
645,12,,25,original,2.0,First,True
646,12,,26,original,2.0,First,True
647,12,,27,original,2.0,First,True
648,12,,28,original,2.0,First,True
649,12,,29,original,2.0,First,True
650,12,,30,original,2.0,First,True
651,12,,31,original,2.0,First,True
652,12,,32,original,2.0,First,True
653,12,,33,original,2.0,First,True
654,12,,34,original,2.0,First,True
655,12,,35,original,2.0,First,True
656,12,,36,original,2.0,First,True
657,12,,37,original,2.0,First,True
658,12,,38,original,2.0,First,True
659,12,,39,original,2.0,First,True
660,12,,40,original,2.0,First,True
661,12,,41,original,2.0,First,True
662,12,,42,original,2.0,First,True
663,15,,1,revaluation,1.0,First,True
664,15,,2,revaluation,1.0,First,False
665,15,,3,revaluation,1.0,First,True
666,15,,4,revaluation,1.0,First,True
667,15,,5,revaluation,1.0,First,True
668,15,,6,revaluation,1.0,First,False
669,15,,7,revaluation,1.0,First,True
670,15,,8,revaluation,1.0,First,True
671,15,,9,revaluation,1.0,First,True
672,15,,10,revaluation,1.0,First,True
673,15,,11,revaluation,1.0,First,True
674,15,,12,revaluation,1.0,First,True
675,15,,13,revaluation,1.0,First,True
676,15,,14,revaluation,1.0,First,True
677,15,,15,revaluation,1.0,First,True
678,15,,16,revaluation,1.0,First,True
679,15,,17,revaluation,1.0,First,True
680,15,,18,revaluation,1.0,First,True
681,15,,19,revaluation,1.0,First,True
682,15,,20,revaluation,1.0,First,True
683,15,,21,revaluation,1.0,First,True
684,15,,22,revaluation,1.0,First,True
685,15,,23,revaluation,1.0,First,True
686,15,,24,revaluation,1.0,First,True
687,15,,25,revaluation,1.0,First,True
688,15,,26,revaluation,1.0,First,True
689,15,,27,revaluation,1.0,First,True
690,15,,28,revaluation,1.0,First,True
691,15,,29,revaluation,1.0,First,True
692,15,,30,revaluation,1.0,First,True
693,15,,31,revaluation,1.0,First,True
694,15,,32,revaluation,1.0,First,False
695,15,,33,revaluation,1.0,First,True
696,15,,34,revaluation,1.0,First,True
697,15,,35,revaluation,1.0,First,True
698,15,,36,revaluation,1.0,First,True
699,15,,37,revaluation,1.0,First,True
700,15,,38,revaluation,1.0,First,True
701,15,,39,revaluation,1.0,First,True
702,15,,40,revaluation,1.0,First,True
703,15,,41,revaluation,1.0,First,True
704,15,,42,revaluation,1.0,First,True
705,15,,1,original,2.0,First,False
706,15,,2,original,2.0,First,False
707,15,,3,original,2.0,First,True
708,15,,4,original,2.0,First,True
709,15,,5,original,2.0,First,False
710,15,,6,original,2.0,First,True
711,15,,7,original,2.0,First,True
712,15,,8,original,2.0,First,True
713,15,,9,original,2.0,First,True
714,15,,10,original,2.0,First,True
715,15,,11,original,2.0,First,True
716,15,,12,original,2.0,First,True
717,15,,13,original,2.0,First,True
718,15,,14,original,2.0,First,True
719,15,,15,original,2.0,First,True
720,15,,16,original,2.0,First,True
721,15,,17,original,2.0,First,True
722,15,,18,original,2.0,First,True
723,15,,19,original,2.0,First,True
724,15,,20,original,2.0,First,True
725,15,,21,original,2.0,First,True
726,15,,22,original,2.0,First,True
727,15,,23,original,2.0,First,True
728,15,,24,original,2.0,First,True
729,15,,25,original,2.0,First,True
730,15,,26,original,2.0,First,True
731,15,,27,original,2.0,First,True
732,15,,28,original,2.0,First,True
733,15,,29,original,2.0,First,True
734,15,,30,original,2.0,First,True
735,15,,31,original,2.0,First,True
736,15,,32,original,2.0,First,True
737,15,,33,original,2.0,First,True
738,15,,34,original,2.0,First,True
739,15,,35,original,2.0,First,True
740,15,,36,original,2.0,First,True
741,15,,37,original,2.0,First,True
742,15,,38,original,2.0,First,True
743,15,,39,original,2.0,First,True
744,15,,40,original,2.0,First,True
745,15,,41,original,2.0,First,True
746,15,,42,original,2.0,First,True
747,16,,1,original,1.0,First,False
748,16,,2,original,1.0,First,True
749,16,,3,original,1.0,First,False
750,16,,4,original,1.0,First,True
751,16,,5,original,1.0,First,True
