"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors"
"sailing-trial","159","1203571","0.0-11.0-114.0","","","","false","","","","","","","","","","1018","","466","","1","1","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","160","1207319","0.0-11.0-115.0","","","","false","","","","","","","","","","null","","1591.5","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","161","1214807","0.0-11.0-116.0","","","","false","","","","","","","","","","2889.399999976158","","813","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","162","1217960","0.0-11.0-117.0","","","","false","","","","","","","","","","null","","1077.2999999523163","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","163","1222010","0.0-11.0-118.0","","","","false","","","","","","","","","","1311.8999999761581","","290.2000000476837","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","164","1224829","0.0-11.0-119.0","","","","false","","","","","","","","","","null","","774.5999999046326","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","165","1228495","0.0-11.0-120.0","","","","false","","","","","","","","","","1108.8000000715256","","516.8000000715256","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","166","1233214","0.0-11.0-121.0","","","","false","","","","","","","","","","null","","1547.8999999761581","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","167","1239150","0.0-11.0-122.0","","","","false","","","","","","","","","","1584.2000000476837","","1234.5","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","168","1244002","0.0-11.0-123.0","","","","false","","","","","","","","","","null","","2676.1999999284744","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","169","1255524","0.0-11.0-124.0","","","","false","","","","","","","","","","4412.700000047684","","3465.7000000476837","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","170","1259675","0.0-11.0-125.0","","","","false","","","","","","","","","","null","","1073.5","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","171","1265511","0.0-11.0-126.0","","","","false","","","","","","","","","","1223.3000000715256","","610.2999999523163","","3","0","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","172","1268229","0.0-11.0-127.0","","","","false","","","","","","","","","","null","","1048.1000000238419","","3","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","173","1281483","0.0-11.0-128.0","","","","false","","","","","","","","","","1291.3999999761581","","5288.200000047684","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","174","1285860","0.0-11.0-129.0","","","","false","","","","","","","","","","null","","1360.2000000476837","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","175","1290602","0.0-11.0-130.0","","","","false","","","","","","","","","","1165.7000000476837","","146.70000004768372","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","176","1294402","0.0-11.0-131.0","","","","false","","","","","","","","","","null","","1805.1000000238419","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","177","1309407","0.0-11.0-132.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","178","1312552","0.0-11.0-133.0","","","","false","","","","","","","","","","null","","1312.8999999761581","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","179","1317290","0.0-11.0-134.0","","","","false","","","","","","","","","","1131","","336.2999999523163","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","180","1320296","0.0-11.0-135.0","","","","false","","","","","","","","","","null","","1030.6000000238419","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","181","1338318","0.0-11.0-136.0","","","","true","","","","","","","","","","1676.6999999284744","","317.7999999523163","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","182","1342793","0.0-11.0-137.0","","","","false","","","","","","","","","","null","","2024.1999999284744","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","183","1349226","0.0-11.0-138.0","","","","false","","","","","","","","","","1115.6999999284744","","1292","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","184","1353375","0.0-11.0-139.0","","","","false","","","","","","","","","","null","","1494.5","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","185","1364046","0.0-11.0-140.0","","","","false","","","","","","","","","","1817.1000000238419","","4708.100000023842","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","186","1367266","0.0-11.0-141.0","","","","false","","","","","","","","","","null","","1110.6000000238419","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","187","1377918","0.0-11.0-142.0","","","","false","","","","","","","","","","1410.8999999761581","","71.60000002384186","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","188","1386388","0.0-11.0-143.0","","","","false","","","","","","","","","","null","","6282","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","189","1402828","0.0-11.0-144.0","","","","false","","","","","","","","","","2202.7999999523163","","8674.300000071526","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","190","1410914","0.0-11.0-145.0","","","","false","","","","","","","","","","null","","5970.599999904633","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","191","1417467","0.0-11.0-146.0","","","","false","","","","","","","","","","1308.7999999523163","","1103.2000000476837","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","192","1420478","0.0-11.0-147.0","","","","false","","","","","","","","","","null","","1265.6000000238419","","0","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","193","1425903","0.0-11.0-148.0","","","","false","","","","","","","","","","1249.7000000476837","","854.2999999523163","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","194","1433140","0.0-11.0-149.0","","","","false","","","","","","","","","","null","","2395.4000000953674","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","195","1439291","0.0-11.0-150.0","","","","false","","","","","","","","","","1632.5","","527","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","196","1448511","0.0-11.0-151.0","","","","false","","","","","","","","","","null","","7231.5","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","197","1454663","0.0-11.0-152.0","","","","false","","","","","","","","","","1291.6000000238419","","1326","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","198","1460266","0.0-11.0-153.0","","","","false","","","","","","","","","","null","","1273.5","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","199","1473454","0.0-11.0-154.0","","","","false","","","","","","","","","","1327.8999999761581","","4790.299999952316","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","200","1477663","0.0-11.0-155.0","","","","false","","","","","","","","","","null","","1570.7999999523163","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","201","1483558","0.0-11.0-156.0","","","","false","","","","","","","","","","2348.5","","442.10000002384186","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","202","1487743","0.0-11.0-157.0","","","","false","","","","","","","","","","null","","1875.3999999761581","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","203","1493615","0.0-11.0-158.0","","","","false","","","","","","","","","","1545.8999999761581","","929","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","204","1496128","0.0-11.0-159.0","","","","false","","","","","","","","","","null","","1137.4000000953674","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","205","1501247","0.0-11.0-160.0","","","","false","","","","","","","","","","1151.3000000715256","","446.40000009536743","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","206","1506066","0.0-11.0-161.0","","","","false","","","","","","","","","","null","","1535.1000000238419","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","207","1515184","0.0-11.0-162.0","","","","false","","","","","","","","","","3943.5","","1142","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","208","1524589","0.0-11.0-163.0","","","","false","","","","","","","","","","null","","7746.299999952316","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","209","1529333","0.0-11.0-164.0","","","","false","","","","","","","","","","863.7999999523163","","69","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","210","1533861","0.0-11.0-165.0","","","","false","","","","","","","","","","null","","1525.7999999523163","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","211","1547281","0.0-11.0-166.0","","","","false","","","","","","","","","","1156.8000000715256","","6870.299999952316","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","212","1550983","0.0-11.0-167.0","","","","false","","","","","","","","","","null","","1006.8000000715256","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","213","1557019","0.0-11.0-168.0","","","","false","","","","","","","","","","1048.5999999046326","","942.3999999761581","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","214","1560971","0.0-11.0-169.0","","","","false","","","","","","","","","","null","","956.3999999761581","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","215","1570613","0.0-11.0-170.0","","","","false","","","","","","","","","","5855","","715.6000000238419","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","216","1580961","0.0-11.0-171.0","","","","false","","","","","","","","","","null","","1569.9000000953674","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","217","1592662","0.0-11.0-172.0","","","","false","","","","","","","","","","1265.5","","6423.5","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","218","1601370","0.0-11.0-173.0","","","","false","","","","","","","","","","null","","6616","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","219","1606725","0.0-11.0-174.0","","","","false","","","","","","","","","","1588.6999999284744","","625.9000000953674","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","220","1609871","0.0-11.0-175.0","","","","false","","","","","","","","","","null","","961.2000000476837","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","221","1614431","0.0-11.0-176.0","","","","false","","","","","","","","","","1119.7999999523163","","581.8999999761581","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","222","1625710","0.0-11.0-177.0","","","","false","","","","","","","","","","null","","9003","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","223","1645846","0.0-11.0-178.0","","","","true","","","","","","","","","","5132.599999904633","","null","","null","null","arrowright","1","null","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","224","1649970","0.0-11.0-179.0","","","","false","","","","","","","","","","null","","1580.6000000238419","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","225","1664973","0.0-11.0-180.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","226","1668609","0.0-11.0-181.0","","","","false","","","","","","","","","","null","","1899.1000000238419","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","227","1686866","0.0-11.0-182.0","","","","false","","","","","","","","","","5793","","1128.2999999523163","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","228","1701870","0.0-11.0-183.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","229","1723755","0.0-11.0-184.0","","","","true","","","","","","","","","","4515.099999904633","","1346.2000000476837","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","230","1729799","0.0-11.0-185.0","","","","false","","","","","","","","","","null","","2974.600000023842","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","231","1736017","0.0-11.0-186.0","","","","false","","","","","","","","","","1365.7000000476837","","1212.8000000715256","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","232","1741154","0.0-11.0-187.0","","","","false","","","","","","","","","","null","","2135.6999999284744","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","233","1745705","0.0-11.0-188.0","","","","false","","","","","","","","","","1309.5","","193.10000002384186","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","234","1749290","0.0-11.0-189.0","","","","false","","","","","","","","","","null","","1342.6000000238419","","1","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","235","1754535","0.0-11.0-190.0","","","","false","","","","","","","","","","1160.6000000238419","","1466.7999999523163","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","236","1757793","0.0-11.0-191.0","","","","false","","","","","","","","","","null","","1186.1999999284744","","1","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","237","1763412","0.0-11.0-192.0","","","","false","","","","","","","","","","733","","808.2999999523163","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","238","1767498","0.0-11.0-193.0","","","","false","","","","","","","","","","null","","1067.5999999046326","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","239","1772831","0.0-11.0-194.0","","","","false","","","","","","","","","","1261.1000000238419","","975.1999999284744","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","240","1777485","0.0-11.0-195.0","","","","false","","","","","","","","","","null","","2377.2000000476837","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","241","1786969","0.0-11.0-196.0","","","","false","","","","","","","","","","1627.7000000476837","","3818.7000000476837","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","242","1792822","0.0-11.0-197.0","","","","false","","","","","","","","","","null","","2684.7000000476837","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","243","1813577","0.0-11.0-198.0","","","","true","","","","","","","","","","5751.600000023842","","null","","null","null","arrowright","1","null","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","244","1818082","0.0-11.0-199.0","","","","false","","","","","","","","","","null","","1512","","2","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","245","1829370","0.0-11.0-200.0","","","","false","","","","","","","","","","6644.799999952316","","607.1000000238419","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","246","1842057","0.0-11.0-201.0","","","","false","","","","","","","","","","null","","9698.100000023842","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","247","1849795","0.0-11.0-202.0","","","","false","","","","","","","","","","2858","","867.7000000476837","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","248","1853694","0.0-11.0-203.0","","","","false","","","","","","","","","","null","","904.3000000715256","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","249","1862664","0.0-11.0-204.0","","","","false","","","","","","","","","","4248.299999952316","","719.5","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","250","1872168","0.0-11.0-205.0","","","","false","","","","","","","","","","null","","6499.899999976158","","2","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","251","1878820","0.0-11.0-206.0","","","","false","","","","","","","","","","1283.3000000715256","","1331.3000000715256","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","252","1891093","0.0-11.0-207.0","","","","false","","","","","","","","","","null","","9090.899999976158","","3","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","253","1897695","0.0-11.0-208.0","","","","false","","","","","","","","","","1825.4000000953674","","745.8999999761581","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","254","1905398","0.0-11.0-209.0","","","","false","","","","","","","","","","null","","6159.399999976158","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","255","1923667","0.0-11.0-210.0","","","","true","","","","","","","","","","3266.2000000476837","","null","","null","null","arrowleft","0","null","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","256","1929139","0.0-11.0-211.0","","","","false","","","","","","","","","","null","","2478.8000000715256","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","257","1944144","0.0-11.0-212.0","","","","true","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":12861},{""event"":""blur"",""trial"":258,""time"":1957583},{""event"":""focus"",""trial"":258,""time"":1957587},{""event"":""fullscreenexit"",""trial"":258,""time"":1957598},{""event"":""blur"",""trial"":258,""time"":1993442},{""event"":""focus"",""trial"":258,""time"":1993457}]","false","","","","","null","","null","","null","null","null","null","null","[0.325,0.675,0.85,0.15]","",""
