"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors"
"sailing-trial","159","978822","0.0-11.0-118.0","","","","false","","","","","","","","","","658.6999999992549","","198.09999999962747","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","160","981155","0.0-11.0-119.0","","","","false","","","","","","","","","","null","","904.8000000007451","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","161","985194","0.0-11.0-120.0","","","","false","","","","","","","","","","1063.2000000011176","","99.09999999962747","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","162","989574","0.0-11.0-121.0","","","","false","","","","","","","","","","null","","2149.199999999255","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","163","994305","0.0-11.0-122.0","","","","false","","","","","","","","","","1091.5","","213","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","164","997729","0.0-11.0-123.0","","","","false","","","","","","","","","","null","","2103.199999999255","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","165","1001603","0.0-11.0-124.0","","","","false","","","","","","","","","","1126.0999999996275","","79.80000000074506","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","166","1005071","0.0-11.0-125.0","","","","false","","","","","","","","","","null","","1084.5999999996275","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","167","1009372","0.0-11.0-126.0","","","","false","","","","","","","","","","656.5999999996275","","203.59999999962747","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","168","1011654","0.0-11.0-127.0","","","","false","","","","","","","","","","null","","660.7999999988824","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","169","1016005","0.0-11.0-128.0","","","","false","","","","","","","","","","835.5","","516.5","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","170","1019321","0.0-11.0-129.0","","","","false","","","","","","","","","","null","","1605.7000000011176","","1","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","171","1024394","0.0-11.0-130.0","","","","false","","","","","","","","","","1540.2999999988824","","1056.0999999996275","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","172","1029953","0.0-11.0-131.0","","","","false","","","","","","","","","","null","","2553.2999999988824","","0","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","173","1036003","0.0-11.0-132.0","","","","false","","","","","","","","","","806.7000000011176","","1136.0999999996275","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","174","1040453","0.0-11.0-133.0","","","","false","","","","","","","","","","null","","1442","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","175","1055720","0.0-11.0-134.0","","","","false","","","","","","","","","","9899.300000000745","","1258.5","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","176","1060339","0.0-11.0-135.0","","","","false","","","","","","","","","","null","","3310.5","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","177","1065109","0.0-11.0-136.0","","","","false","","","","","","","","","","881","","128.19999999925494","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","178","1068323","0.0-11.0-137.0","","","","false","","","","","","","","","","null","","1539.4000000003725","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","179","1076635","0.0-11.0-138.0","","","","false","","","","","","","","","","722.9000000003725","","728.9000000003725","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","180","1081100","0.0-11.0-139.0","","","","false","","","","","","","","","","null","","2089.7000000011176","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","181","1096107","0.0-11.0-140.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","182","1099335","0.0-11.0-141.0","","","","false","","","","","","","","","","null","","252.09999999962747","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","183","1104373","0.0-11.0-142.0","","","","false","","","","","","","","","","996.6000000014901","","773.6000000014901","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","184","1108049","0.0-11.0-143.0","","","","false","","","","","","","","","","null","","1649.5999999996275","","0","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","185","1112149","0.0-11.0-144.0","","","","false","","","","","","","","","","975.5999999996275","","141.30000000074506","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","186","1115313","0.0-11.0-145.0","","","","false","","","","","","","","","","null","","2014.1000000014901","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","187","1119400","0.0-11.0-146.0","","","","false","","","","","","","","","","945.7000000011176","","246.5","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","188","1128015","0.0-11.0-147.0","","","","false","","","","","","","","","","null","","6464.800000000745","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","189","1134265","0.0-11.0-148.0","","","","false","","","","","","","","","","1648.199999999255","","1543.9000000003725","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","190","1136664","0.0-11.0-149.0","","","","false","","","","","","","","","","null","","769.5","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","191","1142351","0.0-11.0-150.0","","","","false","","","","","","","","","","1094.9000000003725","","1056.4000000003725","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","192","1145193","0.0-11.0-151.0","","","","false","","","","","","","","","","null","","1083.0999999996275","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","193","1162754","0.0-11.0-152.0","","","","true","","","","","","","","","","2555.300000000745","","null","","null","null","arrowleft","0","null","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","194","1177761","0.0-11.0-153.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","195","1192768","0.0-11.0-154.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","196","1207776","0.0-11.0-155.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","197","1222782","0.0-11.0-156.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","198","1237789","0.0-11.0-157.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","199","1252796","0.0-11.0-158.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","200","1267802","0.0-11.0-159.0","","","","true","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":12156},{""event"":""blur"",""trial"":201,""time"":1529689},{""event"":""focus"",""trial"":201,""time"":1529690},{""event"":""fullscreenexit"",""trial"":201,""time"":1529695},{""event"":""blur"",""trial"":201,""time"":1538163},{""event"":""focus"",""trial"":201,""time"":1538167}]","false","","","","","null","","null","","null","null","null","null","null","[0.15,0.85,0.325,0.675]","",""
