"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors"
"sailing-trial","157","1206487","0.0-11.0-122.0","","","","false","","","","","","","","","","850.5","","1510.4000000953674","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","158","1209287","0.0-11.0-123.0","","","","false","","","","","","","","","","null","","1154.6000001430511","","1","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","159","1213654","0.0-11.0-124.0","","","","false","","","","","","","","","","546.6999998092651","","805.7000000476837","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","160","1218488","0.0-11.0-125.0","","","","false","","","","","","","","","","null","","1347.7999999523163","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","161","1222937","0.0-11.0-126.0","","","","false","","","","","","","","","","1137.6000001430511","","111.5","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","162","1226216","0.0-11.0-127.0","","","","false","","","","","","","","","","null","","880.7999999523163","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","163","1229954","0.0-11.0-128.0","","","","false","","","","","","","","","","626","","238.89999985694885","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","164","1232287","0.0-11.0-129.0","","","","false","","","","","","","","","","null","","711.5","","1","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","165","1236120","0.0-11.0-130.0","","","","false","","","","","","","","","","522.7999999523163","","512.3999998569489","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","166","1238770","0.0-11.0-131.0","","","","false","","","","","","","","","","null","","785.2999999523163","","1","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","167","1242354","0.0-11.0-132.0","","","","false","","","","","","","","","","583.6000001430511","","458","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","168","1244989","0.0-11.0-133.0","","","","false","","","","","","","","","","null","","823.2999999523163","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","169","1248570","0.0-11.0-134.0","","","","false","","","","","","","","","","493.10000014305115","","133.60000014305115","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","170","1251752","0.0-11.0-135.0","","","","false","","","","","","","","","","null","","1007.7000000476837","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","171","1255256","0.0-11.0-136.0","","","","false","","","","","","","","","","817.3999998569489","","201.60000014305115","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","172","1258169","0.0-11.0-137.0","","","","false","","","","","","","","","","null","","1505.5","","3","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","173","1263137","0.0-11.0-138.0","","","","false","","","","","","","","","","704.7000000476837","","1261.9000000953674","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","174","1267176","0.0-11.0-139.0","","","","false","","","","","","","","","","null","","1848.7000000476837","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","175","1272744","0.0-11.0-140.0","","","","false","","","","","","","","","","2354.2000000476837","","211.59999990463257","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","176","1287760","0.0-11.0-141.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","177","1302763","0.0-11.0-142.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","178","1308103","0.0-11.0-143.0","","","","false","","","","","","","","","","null","","3486.5999999046326","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","179","1312220","0.0-11.0-144.0","","","","false","","","","","","","","","","1298","","133.60000014305115","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","180","1314664","0.0-11.0-145.0","","","","false","","","","","","","","","","null","","909.3999998569489","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","181","1319064","0.0-11.0-146.0","","","","false","","","","","","","","","","497","","573.1000001430511","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","182","1322320","0.0-11.0-147.0","","","","false","","","","","","","","","","null","","1057.7999999523163","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","183","1326804","0.0-11.0-148.0","","","","false","","","","","","","","","","905.5999999046326","","271.10000014305115","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","184","1330571","0.0-11.0-149.0","","","","false","","","","","","","","","","null","","885.9000000953674","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","185","1336254","0.0-11.0-150.0","","","","false","","","","","","","","","","1550.9000000953674","","330.2999999523163","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","186","1340437","0.0-11.0-151.0","","","","false","","","","","","","","","","null","","1707.7999999523163","","1","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","187","1346554","0.0-11.0-152.0","","","","false","","","","","","","","","","468","","284","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","188","1350521","0.0-11.0-153.0","","","","false","","","","","","","","","","null","","975.2999999523163","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","189","1358263","0.0-11.0-154.0","","","","false","","","","","","","","","","3568.2000000476837","","268.7000000476837","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","190","1362988","0.0-11.0-155.0","","","","false","","","","","","","","","","null","","1730.0999999046326","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","191","1368537","0.0-11.0-156.0","","","","false","","","","","","","","","","1421.5","","335.59999990463257","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","192","1375153","0.0-11.0-157.0","","","","false","","","","","","","","","","null","","1696.0999999046326","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","193","1390157","0.0-11.0-158.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","194","1397703","0.0-11.0-159.0","","","","false","","","","","","","","","","null","","5964.700000047684","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","195","1406272","0.0-11.0-160.0","","","","false","","","","","","","","","","5249.799999952316","","393.7000000476837","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","196","1409353","0.0-11.0-161.0","","","","false","","","","","","","","","","null","","969.6999998092651","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","197","1414021","0.0-11.0-162.0","","","","false","","","","","","","","","","927.8999998569489","","437.09999990463257","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","198","1417688","0.0-11.0-163.0","","","","false","","","","","","","","","","null","","1380.2999999523163","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","199","1422253","0.0-11.0-164.0","","","","false","","","","","","","","","","1089.4000000953674","","337","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","200","1430936","0.0-11.0-165.0","","","","false","","","","","","","","","","null","","6907","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","201","1435455","0.0-11.0-166.0","","","","false","","","","","","","","","","1969.4000000953674","","11.399999856948853","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","202","1442271","0.0-11.0-167.0","","","","false","","","","","","","","","","null","","5033.799999952316","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","203","1447521","0.0-11.0-168.0","","","","false","","","","","","","","","","1769.5999999046326","","414.30000019073486","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","204","1462525","0.0-11.0-169.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","205","1477530","0.0-11.0-170.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","206","1492534","0.0-11.0-171.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","207","1507538","0.0-11.0-172.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","208","1522542","0.0-11.0-173.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","209","1537546","0.0-11.0-174.0","","","","true","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":20617},{""event"":""blur"",""trial"":210,""time"":1580252},{""event"":""fullscreenexit"",""trial"":210,""time"":1580256},{""event"":""focus"",""trial"":210,""time"":1580258},{""event"":""blur"",""trial"":210,""time"":1592521},{""event"":""focus"",""trial"":210,""time"":1592538}]","false","","","","","null","","null","","null","null","null","null","null","[0.325,0.675,0.85,0.15]","",""
