"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors"
"sailing-trial","98","564987","0.0-11.0-63.0","","","","false","","","","","","","","","","null","","1641.7000000476837","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","99","570127","0.0-11.0-64.0","","","","false","","","","","","","","","","1412.3999999761581","","310.69999998807907","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","100","573059","0.0-11.0-65.0","","","","false","","","","","","","","","","null","","780","","1","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","101","577892","0.0-11.0-66.0","","","","false","","","","","","","","","","496.2000000476837","","1.9000000357627869","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","102","580608","0.0-11.0-67.0","","","","false","","","","","","","","","","null","","389.39999997615814","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","103","584908","0.0-11.0-68.0","","","","false","","","","","","","","","","816.1999999880791","","67.69999998807907","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","104","590510","0.0-11.0-69.0","","","","false","","","","","","","","","","null","","1024","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","105","594377","0.0-11.0-70.0","","","","false","","","","","","","","","","770.5","","111.19999998807907","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","106","597242","0.0-11.0-71.0","","","","false","","","","","","","","","","null","","648.9000000357628","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","107","600742","0.0-11.0-72.0","","","","false","","","","","","","","","","104.30000001192093","","428.80000001192093","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","108","602759","0.0-11.0-73.0","","","","false","","","","","","","","","","null","","835.6000000238419","","2","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","109","606659","0.0-11.0-74.0","","","","false","","","","","","","","","","381.19999998807907","","767","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","110","609645","0.0-11.0-75.0","","","","false","","","","","","","","","","null","","1624.8999999761581","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","111","613276","0.0-11.0-76.0","","","","false","","","","","","","","","","450.60000002384186","","283.69999998807907","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","112","616289","0.0-11.0-77.0","","","","false","","","","","","","","","","null","","987.6999999880791","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","113","619859","0.0-11.0-78.0","","","","false","","","","","","","","","","511.30000001192093","","148.19999998807907","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","114","622893","0.0-11.0-79.0","","","","false","","","","","","","","","","null","","866.5999999642372","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","115","626710","0.0-11.0-80.0","","","","false","","","","","","","","","","521.3999999761581","","358.60000002384186","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","116","630562","0.0-11.0-81.0","","","","false","","","","","","","","","","null","","852.4000000357628","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","117","634793","0.0-11.0-82.0","","","","false","","","","","","","","","","1030","","412.2999999523163","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","118","636583","0.0-11.0-83.0","","","","false","","","","","","","","","","null","","437.60000002384186","","0","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","119","640435","0.0-11.0-84.0","","","","false","","","","","","","","","","533.9000000357628","","687.1999999880791","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","120","644877","0.0-11.0-85.0","","","","false","","","","","","","","","","null","","1015.8000000119209","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","121","648827","0.0-11.0-86.0","","","","false","","","","","","","","","","705.0999999642372","","340.5","","3","1","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","122","652960","0.0-11.0-87.0","","","","false","","","","","","","","","","null","","1787.5","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","123","657217","0.0-11.0-88.0","","","","false","","","","","","","","","","722.2999999523163","","370.30000001192093","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","124","660760","0.0-11.0-89.0","","","","false","","","","","","","","","","null","","842.8000000119209","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","125","664811","0.0-11.0-90.0","","","","false","","","","","","","","","","587.5","","363.39999997615814","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","126","667727","0.0-11.0-91.0","","","","false","","","","","","","","","","null","","926.1000000238419","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","127","671293","0.0-11.0-92.0","","","","false","","","","","","","","","","488.30000001192093","","293","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","128","675346","0.0-11.0-93.0","","","","false","","","","","","","","","","null","","1044.9000000357628","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","129","679077","0.0-11.0-94.0","","","","false","","","","","","","","","","215.5","","444.60000002384186","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","130","681910","0.0-11.0-95.0","","","","false","","","","","","","","","","null","","650.7000000476837","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","131","685659","0.0-11.0-96.0","","","","false","","","","","","","","","","715.1000000238419","","24.600000023841858","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","132","688454","0.0-11.0-97.0","","","","false","","","","","","","","","","null","","1355.699999988079","","2","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","133","691812","0.0-11.0-98.0","","","","false","","","","","","","","","","662.9000000357628","","473.5","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","134","694010","0.0-11.0-99.0","","","","false","","","","","","","","","","null","","1144.7000000476837","","2","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","135","698571","0.0-11.0-100.0","","","","false","","","","","","","","","","1783.1000000238419","","347.5999999642372","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","136","700725","0.0-11.0-101.0","","","","false","","","","","","","","","","null","","862.5","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","137","703946","0.0-11.0-102.0","","","","false","","","","","","","","","","439.4000000357628","","431.30000001192093","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","138","707927","0.0-11.0-103.0","","","","false","","","","","","","","","","null","","1884.8999999761581","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","139","711394","0.0-11.0-104.0","","","","false","","","","","","","","","","872.3999999761581","","65.60000002384186","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","140","714533","0.0-11.0-105.0","","","","false","","","","","","","","","","null","","1397.2000000476837","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","141","718794","0.0-11.0-106.0","","","","false","","","","","","","","","","562.5","","648.3999999761581","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","142","725230","0.0-11.0-107.0","","","","false","","","","","","","","","","null","","3407.7999999523163","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","143","728927","0.0-11.0-108.0","","","","false","","","","","","","","","","746.2000000476837","","335","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","144","731843","0.0-11.0-109.0","","","","false","","","","","","","","","","null","","959.5","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","145","735960","0.0-11.0-110.0","","","","false","","","","","","","","","","566.2000000476837","","318.7999999523163","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","146","739323","0.0-11.0-111.0","","","","false","","","","","","","","","","null","","2083.100000023842","","2","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","147","742668","0.0-11.0-112.0","","","","false","","","","","","","","","","445.80000001192093","","498.89999997615814","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","148","745033","0.0-11.0-113.0","","","","false","","","","","","","","","","null","","994.3000000119209","","2","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","149","748778","0.0-11.0-114.0","","","","false","","","","","","","","","","363.80000001192093","","389.30000001192093","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","150","751643","0.0-11.0-115.0","","","","false","","","","","","","","","","null","","986.6999999880791","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","151","755311","0.0-11.0-116.0","","","","false","","","","","","","","","","547","","464","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","152","757962","0.0-11.0-117.0","","","","false","","","","","","","","","","null","","453.60000002384186","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","153","761610","0.0-11.0-118.0","","","","false","","","","","","","","","","199.30000001192093","","444.80000001192093","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","154","763945","0.0-11.0-119.0","","","","false","","","","","","","","","","null","","81.09999996423721","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","155","767088","0.0-11.0-120.0","","","","false","","","","","","","","","","418.10000002384186","","152.0999999642372","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","156","769142","0.0-11.0-121.0","","","","false","","","","","","","","","","null","","724.5","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","157","773534","0.0-11.0-122.0","","","","false","","","","","","","","","","1314.199999988079","","580.6000000238419","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","",""
