"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","browser_interaction","low_quality","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"sailing-trial","314","1688747","0.0-11.0-263.0","","","","","","false","","","","","","","","null","","1090.2000000029802","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","315","1692633","0.0-11.0-264.0","","","","","","false","","","","","","","","769.7000000029802","","283.70000000298023","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","316","1695244","0.0-11.0-265.0","","","","","","false","","","","","","","","null","","1031.2000000029802","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","317","1699290","0.0-11.0-266.0","","","","","","false","","","","","","","","550.7999999970198","","839.8999999910593","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","318","1702588","0.0-11.0-267.0","","","","","","false","","","","","","","","null","","1516","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","319","1706701","0.0-11.0-268.0","","","","","","false","","","","","","","","610.7999999970198","","581.2000000029802","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","320","1709184","0.0-11.0-269.0","","","","","","false","","","","","","","","null","","1000.2999999970198","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","321","1712530","0.0-11.0-270.0","","","","","","false","","","","","","","","508","","0.5","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","322","1715944","0.0-11.0-271.0","","","","","","false","","","","","","","","null","","1636.2000000029802","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","323","1719376","0.0-11.0-272.0","","","","","","false","","","","","","","","644.1000000089407","","213.5","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","324","1723935","0.0-11.0-273.0","","","","","","false","","","","","","","","null","","2905.9000000059605","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","325","1728038","0.0-11.0-274.0","","","","","","false","","","","","","","","893.1000000089407","","202.20000000298023","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","326","1732417","0.0-11.0-275.0","","","","","","false","","","","","","","","null","","2925","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","327","1736183","0.0-11.0-276.0","","","","","","false","","","","","","","","827","","144.1000000089407","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","328","1739497","0.0-11.0-277.0","","","","","","false","","","","","","","","null","","1132.4000000059605","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","329","1743372","0.0-11.0-278.0","","","","","","false","","","","","","","","725.7000000029802","","316.09999999403954","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","330","1746359","0.0-11.0-279.0","","","","","","false","","","","","","","","null","","1163.5999999940395","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","331","1751442","0.0-11.0-280.0","","","","","","false","","","","","","","","997.7000000029802","","1152.9000000059605","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","332","1754338","0.0-11.0-281.0","","","","","","false","","","","","","","","null","","1121.5999999940395","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","333","1758334","0.0-11.0-282.0","","","","","","false","","","","","","","","866","","26.30000001192093","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","334","1761417","0.0-11.0-283.0","","","","","","false","","","","","","","","null","","1160.8999999910593","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","335","1765108","0.0-11.0-284.0","","","","","","false","","","","","","","","991","","195.29999999701977","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","336","1768144","0.0-11.0-285.0","","","","","","false","","","","","","","","null","","1281","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","337","1772243","0.0-11.0-286.0","","","","","","false","","","","","","","","671.7000000029802","","464","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","338","1775072","0.0-11.0-287.0","","","","","","false","","","","","","","","null","","1493.7000000029802","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","339","1778970","0.0-11.0-288.0","","","","","","false","","","","","","","","851.1000000089407","","93.70000000298023","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","340","1782136","0.0-11.0-289.0","","","","","","false","","","","","","","","null","","1261.4000000059605","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","341","1786351","0.0-11.0-290.0","","","","","","false","","","","","","","","920.2999999970198","","233.70000000298023","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","342","1789681","0.0-11.0-291.0","","","","","","false","","","","","","","","null","","1558.199999988079","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","343","1794345","0.0-11.0-292.0","","","","","","false","","","","","","","","1528.2999999970198","","361.09999999403954","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","344","1797392","0.0-11.0-293.0","","","","","","false","","","","","","","","null","","1256","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","345","1801415","0.0-11.0-294.0","","","","","","false","","","","","","","","764.6000000089407","","422.59999999403954","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","346","1803929","0.0-11.0-295.0","","","","","","false","","","","","","","","null","","1212.0999999940395","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","347","1808454","0.0-11.0-296.0","","","","","","false","","","","","","","","904.2999999970198","","522.7000000029802","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","348","1811301","0.0-11.0-297.0","","","","","","false","","","","","","","","null","","1135.6000000089407","","0","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","349","1816608","0.0-11.0-298.0","","","","","","false","","","","","","","","1056.6000000089407","","1753.3999999910593","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","350","1819645","0.0-11.0-299.0","","","","","","false","","","","","","","","null","","1222.7999999970198","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","351","1823797","0.0-11.0-300.0","","","","","","false","","","","","","","","527.6999999880791","","344.29999999701977","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","352","1826347","0.0-11.0-301.0","","","","","","false","","","","","","","","null","","1107.7000000029802","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","353","1829663","0.0-11.0-302.0","","","","","","false","","","","","","","","740.7999999970198","","115.09999999403954","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","354","1832214","0.0-11.0-303.0","","","","","","false","","","","","","","","null","","1264.1000000089407","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","355","1837168","0.0-11.0-304.0","","","","","","false","","","","","","","","866.7999999970198","","1217.9000000059605","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","356","1840047","0.0-11.0-305.0","","","","","","false","","","","","","","","null","","1417.5","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","357","1844114","0.0-11.0-306.0","","","","","","false","","","","","","","","500.5","","582.1999999880791","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","358","1847045","0.0-11.0-307.0","","","","","","false","","","","","","","","null","","1114.0999999940395","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","359","1850744","0.0-11.0-308.0","","","","","","false","","","","","","","","628.5","","55.20000000298023","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","360","1853833","0.0-11.0-309.0","","","","","","false","","","","","","","","null","","1318.3999999910593","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","361","1858137","0.0-11.0-310.0","","","","","","false","","","","","","","","957.8999999910593","","282.40000000596046","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","362","1862668","0.0-11.0-311.0","","","","","","false","","","","","","","","null","","2651.4000000059605","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","363","1866349","0.0-11.0-312.0","","","","","","false","","","","","","","","713.7999999970198","","142.80000001192093","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","364","1869165","0.0-11.0-313.0","","","","","","false","","","","","","","","null","","1055.6000000089407","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","365","1872862","0.0-11.0-314.0","","","","","","false","","","","","","","","537","","464.59999999403954","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","366","1875149","0.0-11.0-315.0","","","","","","false","","","","","","","","null","","929.2999999970198","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","367","1879473","0.0-11.0-316.0","","","","","","false","","","","","","","","946.5999999940395","","304.8999999910593","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","368","1882857","0.0-11.0-317.0","","","","","","false","","","","","","","","null","","1545.7999999970198","","0","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","369","1887080","0.0-11.0-318.0","","","","","","false","","","","","","","","680","","681.6000000089407","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","370","1889410","0.0-11.0-319.0","","","","","","false","","","","","","","","null","","998.9000000059605","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","371","1893715","0.0-11.0-320.0","","","","","","false","","","","","","","","723.9000000059605","","739.5","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","372","1896362","0.0-11.0-321.0","","","","","","false","","","","","","","","null","","1094.3999999910593","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","373","1900337","0.0-11.0-322.0","","","","","","false","","","","","","","","675.9000000059605","","458.8999999910593","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","374","1903426","0.0-11.0-323.0","","","","","","false","","","","","","","","null","","1272.3999999910593","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","375","1906599","0.0-11.0-324.0","","","","","","false","","","","","","","","645.2000000029802","","39.099999994039536","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","376","1909938","0.0-11.0-325.0","","","","","","false","","","","","","","","null","","1524.7999999970198","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","377","1914407","0.0-11.0-326.0","","","","","","false","","","","","","","","764.9000000059605","","1058.800000011921","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","378","1917170","0.0-11.0-327.0","","","","","","false","","","","","","","","null","","1016.6999999880791","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","379","1920975","0.0-11.0-328.0","","","","","","false","","","","","","","","637.3999999910593","","310.70000000298023","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","380","1923766","0.0-11.0-329.0","","","","","","false","","","","","","","","null","","1024.5","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","381","1927216","0.0-11.0-330.0","","","","","","false","","","","","","","","741.5999999940395","","194.29999999701977","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","382","1929709","0.0-11.0-331.0","","","","","","false","","","","","","","","null","","987.5","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","383","1933973","0.0-11.0-332.0","","","","","","false","","","","","","","","782.0999999940395","","396.5","","3","1","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","384","1936302","0.0-11.0-333.0","","","","","","false","","","","","","","","null","","1004","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","385","1940285","0.0-11.0-334.0","","","","","","false","","","","","","","","542.9000000059605","","598.4000000059605","","3","1","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","386","1943219","0.0-11.0-335.0","","","","","","false","","","","","","","","null","","1069.2999999970198","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","387","1947014","0.0-11.0-336.0","","","","","","false","","","","","","","","651.8999999910593","","124.70000000298023","","3","1","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","388","1949384","0.0-11.0-337.0","","","","","","false","","","","","","","","null","","1080.7999999970198","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","389","1953061","0.0-11.0-338.0","","","","","","false","","","","","","","","771.1999999880791","","273.79999999701977","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","390","1956010","0.0-11.0-339.0","","","","","","false","","","","","","","","null","","851.2999999970198","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","391","1959851","0.0-11.0-340.0","","","","","","false","","","","","","","","763.1999999880791","","614","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","392","1962755","0.0-11.0-341.0","","","","","","false","","","","","","","","null","","1090.4000000059605","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","393","1966653","0.0-11.0-342.0","","","","","","false","","","","","","","","822.4000000059605","","303.20000000298023","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","394","1969833","0.0-11.0-343.0","","","","","","false","","","","","","","","null","","1166.2000000029802","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","395","1974213","0.0-11.0-344.0","","","","","","false","","","","","","","","1110.2000000029802","","356.19999998807907","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","396","1976545","0.0-11.0-345.0","","","","","","false","","","","","","","","null","","1071.2999999970198","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","397","1982394","0.0-11.0-346.0","","","","","","false","","","","","","","","1820.5","","1160.9000000059605","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","398","1985248","0.0-11.0-347.0","","","","","","false","","","","","","","","null","","1131.3999999910593","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","399","1989389","0.0-11.0-348.0","","","","","","false","","","","","","","","633","","390.29999999701977","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","400","1992073","0.0-11.0-349.0","","","","","","false","","","","","","","","null","","892","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","401","1996950","0.0-11.0-350.0","","","","","","false","","","","","","","","675.3999999910593","","1358.7999999970198","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","402","1999664","0.0-11.0-351.0","","","","","","false","","","","","","","","null","","909.7000000029802","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","403","2003578","0.0-11.0-352.0","","","","","","false","","","","","","","","898.4000000059605","","391.29999999701977","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","404","2006136","0.0-11.0-353.0","","","","","","false","","","","","","","","null","","1285","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","405","2009615","0.0-11.0-354.0","","","","","","false","","","","","","","","564.8999999910593","","299.20000000298023","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","406","2012235","0.0-11.0-355.0","","","","","","false","","","","","","","","null","","1293.2000000029802","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","407","2015774","0.0-11.0-356.0","","","","","","false","","","","","","","","651.7999999970198","","331.8999999910593","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","408","2018771","0.0-11.0-357.0","","","","","","false","","","","","","","","null","","1166.2999999970198","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","409","2024666","0.0-11.0-358.0","","","","","","false","","","","","","","","1679.2000000029802","","1370","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","410","2027614","0.0-11.0-359.0","","","","","","false","","","","","","","","null","","1173.2000000029802","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","411","2032694","0.0-11.0-360.0","","","","","","false","","","","","","","","1425.5","","841.8999999910593","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","412","2039256","0.0-11.0-361.0","","","","","","false","","","","","","","","null","","4666.29999999702","","3","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","413","2043171","0.0-11.0-362.0","","","","","","false","","","","","","","","757.4000000059605","","278.5","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","414","2045445","0.0-11.0-363.0","","","","","","false","","","","","","","","null","","1006.3000000119209","","0","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","415","2049950","0.0-11.0-364.0","","","","","","false","","","","","","","","888.1000000089407","","680.2999999970198","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","416","2052532","0.0-11.0-365.0","","","","","","false","","","","","","","","null","","817.5","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","417","2056215","0.0-11.0-366.0","","","","","","false","","","","","","","","689.8999999910593","","315.40000000596046","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","418","2058899","0.0-11.0-367.0","","","","","","false","","","","","","","","null","","1212.2999999970198","","3","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","419","2063342","0.0-11.0-368.0","","","","","","false","","","","","","","","514.5999999940395","","1083.2000000029802","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","420","2065790","0.0-11.0-369.0","","","","","","false","","","","","","","","null","","1143.5","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","421","2070872","0.0-11.0-370.0","","","","","","false","","","","","","","","923.7000000029802","","526","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","422","2073556","0.0-11.0-371.0","","","","","","false","","","","","","","","null","","1231.7999999970198","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","423","2077549","0.0-11.0-372.0","","","","","","false","","","","","","","","772.8999999910593","","343.20000000298023","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","424","2080015","0.0-11.0-373.0","","","","","","false","","","","","","","","null","","1105.1000000089407","","3","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","425","2084881","0.0-11.0-374.0","","","","","","false","","","","","","","","1494.2999999970198","","526","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","426","2087877","0.0-11.0-375.0","","","","","","false","","","","","","","","null","","1026.300000011921","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","427","2092856","0.0-11.0-376.0","","","","","","false","","","","","","","","1947.199999988079","","99.90000000596046","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","428","2096089","0.0-11.0-377.0","","","","","","false","","","","","","","","null","","1342","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","429","2101751","0.0-11.0-378.0","","","","","","false","","","","","","","","836.7999999970198","","1621.7999999970198","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","430","2103914","0.0-11.0-379.0","","","","","","false","","","","","","","","null","","895.5","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","431","2107648","0.0-11.0-380.0","","","","","","false","","","","","","","","1137","","33","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","432","2110413","0.0-11.0-381.0","","","","","","false","","","","","","","","null","","1290.7999999970198","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","433","2114859","0.0-11.0-382.0","","","","","","false","","","","","","","","1412.2000000029802","","194.40000000596046","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","434","2117416","0.0-11.0-383.0","","","","","","false","","","","","","","","null","","1159","","1","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","435","2121391","0.0-11.0-384.0","","","","","","false","","","","","","","","1484.2999999970198","","32.900000005960464","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","436","2125254","0.0-11.0-385.0","","","","","","false","","","","","","","","null","","2437.7999999970198","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","437","2128685","0.0-11.0-386.0","","","","","","false","","","","","","","","565.7999999970198","","21.700000002980232","","3","1","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","438","2131515","0.0-11.0-387.0","","","","","","false","","","","","","","","null","","969.7999999970198","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","439","2135690","0.0-11.0-388.0","","","","","","false","","","","","","","","1032.9000000059605","","325.29999999701977","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","440","2138543","0.0-11.0-389.0","","","","","","false","","","","","","","","null","","1249","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","441","2143043","0.0-11.0-390.0","","","","","","false","","","","","","","","1442.4000000059605","","80.29999999701977","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","442","2145851","0.0-11.0-391.0","","","","","","false","","","","","","","","null","","874","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","443","2149206","0.0-11.0-392.0","","","","","","false","","","","","","","","669.7000000029802","","184.29999999701977","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","444","2152155","0.0-11.0-393.0","","","","","","false","","","","","","","","null","","1060.6000000089407","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","445","2156083","0.0-11.0-394.0","","","","","","false","","","","","","","","695","","318.30000001192093","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","446","2158769","0.0-11.0-395.0","","","","","","false","","","","","","","","null","","1216.5","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","447","2162481","0.0-11.0-396.0","","","","","","false","","","","","","","","812.3999999910593","","76.80000001192093","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","448","2165778","0.0-11.0-397.0","","","","","","false","","","","","","","","null","","1061.5","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","449","2169506","0.0-11.0-398.0","","","","","","false","","","","","","","","729","","505.8999999910593","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","450","2172160","0.0-11.0-399.0","","","","","","false","","","","","","","","null","","1093.7999999970198","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"instructions","451","2178023","0.0-12.0","","","","","","","","","","5863.20000000298","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":5862.300000011921}]"
"survey-debrief","452","2207954","0.0-13.0","","","","","","","","","","29926.29999999702","","","","","","","","","","","","","","{""difficulty"":""4"",""fun"":""5"",""clarity"":""5"",""strategy"":""no"",""feedback"":""""}","",""
