"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","browser_interaction","low_quality","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"sailing-trial","331","1353686","0.0-11.0-296.0","","","","","","false","","","","","","","","2","","204","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","332","1356281","0.0-11.0-297.0","","","","","","false","","","","","","","","null","","86","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","333","1360170","0.0-11.0-298.0","","","","","","false","","","","","","","","723","","11","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","334","1362386","0.0-11.0-299.0","","","","","","false","","","","","","","","null","","169","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","335","1366154","0.0-11.0-300.0","","","","","","false","","","","","","","","547","","45","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","336","1368363","0.0-11.0-301.0","","","","","","false","","","","","","","","null","","497","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","337","1371719","0.0-11.0-302.0","","","","","","false","","","","","","","","173","","123","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","338","1374571","0.0-11.0-303.0","","","","","","false","","","","","","","","null","","664","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","339","1378119","0.0-11.0-304.0","","","","","","false","","","","","","","","471","","160","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","340","1380287","0.0-11.0-305.0","","","","","","false","","","","","","","","null","","49","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","341","1383802","0.0-11.0-306.0","","","","","","false","","","","","","","","479","","68","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","342","1386188","0.0-11.0-307.0","","","","","","false","","","","","","","","null","","730","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","343","1389436","0.0-11.0-308.0","","","","","","false","","","","","","","","150","","197","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","344","1391539","0.0-11.0-309.0","","","","","","false","","","","","","","","null","","619","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","345","1394215","0.0-11.0-310.0","","","","","","false","","","","","","","","101","","64","","3","0","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","346","1397137","0.0-11.0-311.0","","","","","","false","","","","","","","","null","","110","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","347","1399944","0.0-11.0-312.0","","","","","","false","","","","","","","","136","","163","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","348","1402226","0.0-11.0-313.0","","","","","","false","","","","","","","","null","","799","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","349","1406010","0.0-11.0-314.0","","","","","","false","","","","","","","","1263","","60","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","350","1408187","0.0-11.0-315.0","","","","","","false","","","","","","","","null","","806","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","351","1411224","0.0-11.0-316.0","","","","","","false","","","","","","","","119","","8","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","352","1413609","0.0-11.0-317.0","","","","","","false","","","","","","","","null","","237","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","353","1416475","0.0-11.0-318.0","","","","","","false","","","","","","","","134","","43","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","354","1419426","0.0-11.0-319.0","","","","","","false","","","","","","","","null","","772","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","355","1422656","0.0-11.0-320.0","","","","","","false","","","","","","","","185","","61","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","356","1424384","0.0-11.0-321.0","","","","","","false","","","","","","","","null","","385","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","357","1427688","0.0-11.0-322.0","","","","","","false","","","","","","","","209","","262","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","358","1430126","0.0-11.0-323.0","","","","","","false","","","","","","","","null","","701","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","359","1432962","0.0-11.0-324.0","","","","","","false","","","","","","","","136","","85","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","360","1434460","0.0-11.0-325.0","","","","","","false","","","","","","","","null","","48","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","361","1437875","0.0-11.0-326.0","","","","","","false","","","","","","","","104","","424","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","362","1440078","0.0-11.0-327.0","","","","","","false","","","","","","","","null","","167","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","363","1443462","0.0-11.0-328.0","","","","","","false","","","","","","","","531","","229","","1","1","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","364","1445688","0.0-11.0-329.0","","","","","","false","","","","","","","","null","","818","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","365","1449495","0.0-11.0-330.0","","","","","","false","","","","","","","","493","","350","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","366","1451342","0.0-11.0-331.0","","","","","","false","","","","","","","","null","","382","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","367","1453896","0.0-11.0-332.0","","","","","","false","","","","","","","","68","","43","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","368","1455846","0.0-11.0-333.0","","","","","","false","","","","","","","","null","","166","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","369","1459192","0.0-11.0-334.0","","","","","","false","","","","","","","","199","","242","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","370","1462029","0.0-11.0-335.0","","","","","","false","","","","","","","","null","","776","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","371","1466094","0.0-11.0-336.0","","","","","","false","","","","","","","","1148","","109","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","372","1468130","0.0-11.0-337.0","","","","","","false","","","","","","","","null","","2","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","373","1471699","0.0-11.0-338.0","","","","","","false","","","","","","","","20","","165","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","374","1473556","0.0-11.0-339.0","","","","","","false","","","","","","","","null","","710","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","375","1477227","0.0-11.0-340.0","","","","","","false","","","","","","","","585","","246","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","376","1479132","0.0-11.0-341.0","","","","","","false","","","","","","","","null","","224","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","377","1482180","0.0-11.0-342.0","","","","","","false","","","","","","","","34","","242","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","378","1484398","0.0-11.0-343.0","","","","","","false","","","","","","","","null","","433","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","379","1486876","0.0-11.0-344.0","","","","","","false","","","","","","","","232","","74","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","380","1488622","0.0-11.0-345.0","","","","","","false","","","","","","","","null","","124","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","381","1492342","0.0-11.0-346.0","","","","","","false","","","","","","","","612","","121","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","382","1495236","0.0-11.0-347.0","","","","","","false","","","","","","","","null","","824","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","383","1498965","0.0-11.0-348.0","","","","","","false","","","","","","","","446","","853","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","384","1501452","0.0-11.0-349.0","","","","","","false","","","","","","","","null","","49","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","385","1504551","0.0-11.0-350.0","","","","","","false","","","","","","","","22","","256","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","386","1507333","0.0-11.0-351.0","","","","","","false","","","","","","","","null","","893","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","387","1510479","0.0-11.0-352.0","","","","","","false","","","","","","","","185","","126","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","388","1511984","0.0-11.0-353.0","","","","","","false","","","","","","","","null","","50","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","389","1515218","0.0-11.0-354.0","","","","","","false","","","","","","","","151","","115","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","390","1516435","0.0-11.0-355.0","","","","","","false","","","","","","","","null","","100","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","391","1519669","0.0-11.0-356.0","","","","","","false","","","","","","","","106","","155","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","392","1522216","0.0-11.0-357.0","","","","","","false","","","","","","","","null","","886","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","393","1525295","0.0-11.0-358.0","","","","","","false","","","","","","","","335","","73","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","394","1527725","0.0-11.0-359.0","","","","","","false","","","","","","","","null","","892","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","395","1531952","0.0-11.0-360.0","","","","","","false","","","","","","","","439","","52","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","396","1533973","0.0-11.0-361.0","","","","","","false","","","","","","","","null","","605","","3","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","397","1537132","0.0-11.0-362.0","","","","","","false","","","","","","","","585","","25","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","398","1540083","0.0-11.0-363.0","","","","","","false","","","","","","","","null","","888","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","399","1544103","0.0-11.0-364.0","","","","","","false","","","","","","","","367","","470","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","400","1546453","0.0-11.0-365.0","","","","","","false","","","","","","","","null","","170","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","401","1549437","0.0-11.0-366.0","","","","","","false","","","","","","","","120","","62","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","402","1551250","0.0-11.0-367.0","","","","","","false","","","","","","","","null","","39","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","403","1554902","0.0-11.0-368.0","","","","","","false","","","","","","","","289","","96","","1","1","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","404","1557704","0.0-11.0-369.0","","","","","","false","","","","","","","","null","","720","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","405","1560683","0.0-11.0-370.0","","","","","","false","","","","","","","","317","","260","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","406","1563636","0.0-11.0-371.0","","","","","","false","","","","","","","","null","","615","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","407","1567276","0.0-11.0-372.0","","","","","","false","","","","","","","","308","","359","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","408","1570721","0.0-11.0-373.0","","","","","","false","","","","","","","","null","","1816","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","409","1573493","0.0-11.0-374.0","","","","","","false","","","","","","","","137","","156","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","410","1575885","0.0-11.0-375.0","","","","","","false","","","","","","","","null","","1024","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","411","1580055","0.0-11.0-376.0","","","","","","false","","","","","","","","462","","518","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","412","1582761","0.0-11.0-377.0","","","","","","false","","","","","","","","null","","741","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","413","1586694","0.0-11.0-378.0","","","","","","false","","","","","","","","10","","1397","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","414","1589440","0.0-11.0-379.0","","","","","","false","","","","","","","","null","","1100","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","415","1592143","0.0-11.0-380.0","","","","","","false","","","","","","","","230","","37","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","416","1594223","0.0-11.0-381.0","","","","","","false","","","","","","","","null","","917","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","417","1597226","0.0-11.0-382.0","","","","","","false","","","","","","","","37","","257","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","418","1600359","0.0-11.0-383.0","","","","","","false","","","","","","","","null","","229","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","419","1604010","0.0-11.0-384.0","","","","","","false","","","","","","","","2","","172","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","420","1606032","0.0-11.0-385.0","","","","","","false","","","","","","","","null","","523","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","421","1610142","0.0-11.0-386.0","","","","","","false","","","","","","","","330","","214","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","422","1613027","0.0-11.0-387.0","","","","","","false","","","","","","","","null","","636","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","423","1616922","0.0-11.0-388.0","","","","","","false","","","","","","","","891","","135","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","424","1619043","0.0-11.0-389.0","","","","","","false","","","","","","","","null","","992","","3","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","425","1621944","0.0-11.0-390.0","","","","","","false","","","","","","","","164","","23","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","426","1624429","0.0-11.0-391.0","","","","","","false","","","","","","","","null","","252","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","427","1627182","0.0-11.0-392.0","","","","","","false","","","","","","","","434","","128","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","428","1628631","0.0-11.0-393.0","","","","","","false","","","","","","","","null","","202","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","429","1632013","0.0-11.0-394.0","","","","","","false","","","","","","","","119","","580","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","430","1634038","0.0-11.0-395.0","","","","","","false","","","","","","","","null","","333","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","431","1637310","0.0-11.0-396.0","","","","","","false","","","","","","","","47","","398","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","432","1639281","0.0-11.0-397.0","","","","","","false","","","","","","","","null","","805","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","433","1642415","0.0-11.0-398.0","","","","","","false","","","","","","","","86","","252","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","434","1645126","0.0-11.0-399.0","","","","","","false","","","","","","","","null","","1351","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"instructions","435","1645162","0.0-12.0","","","","","","","","","","31","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":31}]"
"survey-debrief","436","1717499","0.0-13.0","","","","","","","","","","72308","","","","","","","","","","","","","","{""difficulty"":""3"",""fun"":""4"",""clarity"":""5"",""strategy"":""I looked to see the gold"",""feedback"":""ITS epic I am good at it!""}","",""
