"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","browser_interaction","low_quality","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"sailing-trial","307","4974602","0.0-11.0-262.0","","","","","","false","","","","","","","","538.5","","82.40000000596046","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","308","4977290","0.0-11.0-263.0","","","","","","false","","","","","","","","null","","1267.5","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","309","4980938","0.0-11.0-264.0","","","","","","false","","","","","","","","523.6999999880791","","567.5","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","310","4984153","0.0-11.0-265.0","","","","","","false","","","","","","","","null","","567.4000000059605","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","311","4988777","0.0-11.0-266.0","","","","","","false","","","","","","","","865.0999999940395","","359.19999998807907","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","312","4991065","0.0-11.0-267.0","","","","","","false","","","","","","","","null","","775","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","313","4995114","0.0-11.0-268.0","","","","","","false","","","","","","","","553.8000000119209","","439","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","314","4998075","0.0-11.0-269.0","","","","","","false","","","","","","","","null","","993.4000000059605","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","315","5002714","0.0-11.0-270.0","","","","","","false","","","","","","","","979.5","","809.1999999880791","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","316","5005690","0.0-11.0-271.0","","","","","","false","","","","","","","","null","","942.0999999940395","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","317","5009657","0.0-11.0-272.0","","","","","","false","","","","","","","","1068.5","","13.799999982118607","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","318","5013514","0.0-11.0-273.0","","","","","","false","","","","","","","","null","","1984.300000011921","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","319","5017178","0.0-11.0-274.0","","","","","","false","","","","","","","","1045.699999988079","","46.400000005960464","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","320","5019737","0.0-11.0-275.0","","","","","","false","","","","","","","","null","","691.6999999880791","","3","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","321","5023162","0.0-11.0-276.0","","","","","","false","","","","","","","","651.3000000119209","","330.09999999403954","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","322","5026042","0.0-11.0-277.0","","","","","","false","","","","","","","","null","","879.1999999880791","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","323","5029930","0.0-11.0-278.0","","","","","","false","","","","","","","","616.9000000059605","","315.59999999403954","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","324","5032121","0.0-11.0-279.0","","","","","","false","","","","","","","","null","","722.8000000119209","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","325","5035497","0.0-11.0-280.0","","","","","","false","","","","","","","","592.8000000119209","","50.5","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","326","5038714","0.0-11.0-281.0","","","","","","false","","","","","","","","null","","1294.5999999940395","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","327","5042474","0.0-11.0-282.0","","","","","","false","","","","","","","","857.2000000178814","","286.90000000596046","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","328","5044794","0.0-11.0-283.0","","","","","","false","","","","","","","","null","","746","","1","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","329","5048809","0.0-11.0-284.0","","","","","","false","","","","","","","","548.4000000059605","","167.30000001192093","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","330","5051305","0.0-11.0-285.0","","","","","","false","","","","","","","","null","","1007.4000000059605","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","331","5055145","0.0-11.0-286.0","","","","","","false","","","","","","","","572.3000000119209","","410.19999998807907","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","332","5058330","0.0-11.0-287.0","","","","","","false","","","","","","","","null","","1015.9000000059605","","0","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","333","5062329","0.0-11.0-288.0","","","","","","false","","","","","","","","830","","264.59999999403954","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","334","5064409","0.0-11.0-289.0","","","","","","false","","","","","","","","null","","594.5","","2","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","335","5068121","0.0-11.0-290.0","","","","","","false","","","","","","","","605.2000000178814","","224.2999999821186","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","336","5070265","0.0-11.0-291.0","","","","","","false","","","","","","","","null","","762","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","337","5073641","0.0-11.0-292.0","","","","","","false","","","","","","","","560.4000000059605","","255.10000002384186","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","338","5076986","0.0-11.0-293.0","","","","","","false","","","","","","","","null","","707.1999999880791","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","339","5081145","0.0-11.0-294.0","","","","","","false","","","","","","","","886.3000000119209","","268.89999997615814","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","340","5084266","0.0-11.0-295.0","","","","","","false","","","","","","","","null","","916.9000000059605","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","341","5089835","0.0-11.0-296.0","","","","","","false","","","","","","","","1829.0999999940395","","313.19999998807907","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","342","5092234","0.0-11.0-297.0","","","","","","false","","","","","","","","null","","831","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","343","5096137","0.0-11.0-298.0","","","","","","false","","","","","","","","1005.6999999880791","","101.69999998807907","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","344","5098905","0.0-11.0-299.0","","","","","","false","","","","","","","","null","","744.8000000119209","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","345","5104490","0.0-11.0-300.0","","","","","","false","","","","","","","","596","","404.30000001192093","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","346","5108137","0.0-11.0-301.0","","","","","","false","","","","","","","","null","","596.3000000119209","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","347","5111977","0.0-11.0-302.0","","","","","","false","","","","","","","","617.2999999821186","","470.09999999403954","","3","0","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","348","5114377","0.0-11.0-303.0","","","","","","false","","","","","","","","null","","709.8000000119209","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","349","5118457","0.0-11.0-304.0","","","","","","false","","","","","","","","968.0999999940395","","487.80000001192093","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","350","5121337","0.0-11.0-305.0","","","","","","false","","","","","","","","null","","996.3999999761581","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","351","5125690","0.0-11.0-306.0","","","","","","false","","","","","","","","721.5","","311.90000000596046","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","352","5128474","0.0-11.0-307.0","","","","","","false","","","","","","","","null","","958.3000000119209","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","353","5133418","0.0-11.0-308.0","","","","","","false","","","","","","","","839.9000000059605","","1239.699999988079","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","354","5135786","0.0-11.0-309.0","","","","","","false","","","","","","","","null","","738.1000000238419","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","355","5139018","0.0-11.0-310.0","","","","","","false","","","","","","","","565.5999999940395","","79.90000000596046","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","356","5141386","0.0-11.0-311.0","","","","","","false","","","","","","","","null","","864.5","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","357","5144778","0.0-11.0-312.0","","","","","","false","","","","","","","","428.59999999403954","","88.40000000596046","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","358","5146921","0.0-11.0-313.0","","","","","","false","","","","","","","","null","","683.0999999940395","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","359","5150841","0.0-11.0-314.0","","","","","","false","","","","","","","","634.3000000119209","","55.5","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","360","5153594","0.0-11.0-315.0","","","","","","false","","","","","","","","null","","1121.5","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","361","5157769","0.0-11.0-316.0","","","","","","false","","","","","","","","850.0999999940395","","411","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","362","5160425","0.0-11.0-317.0","","","","","","false","","","","","","","","null","","719.7999999821186","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","363","5165547","0.0-11.0-318.0","","","","","","false","","","","","","","","746.9000000059605","","170.30000001192093","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","364","5168329","0.0-11.0-319.0","","","","","","false","","","","","","","","null","","908.0999999940395","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","365","5171994","0.0-11.0-320.0","","","","","","false","","","","","","","","647.6999999880791","","343.90000000596046","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","366","5174585","0.0-11.0-321.0","","","","","","false","","","","","","","","null","","1058","","0","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","367","5178394","0.0-11.0-322.0","","","","","","false","","","","","","","","521.2000000178814","","284.90000000596046","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","368","5181305","0.0-11.0-323.0","","","","","","false","","","","","","","","null","","947.9000000059605","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","369","5186058","0.0-11.0-324.0","","","","","","false","","","","","","","","627.8000000119209","","524.8999999761581","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","370","5188697","0.0-11.0-325.0","","","","","","false","","","","","","","","null","","800.5","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","371","5193099","0.0-11.0-326.0","","","","","","false","","","","","","","","887.6999999880791","","329.90000000596046","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","372","5196170","0.0-11.0-327.0","","","","","","false","","","","","","","","null","","881.1999999880791","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","373","5200681","0.0-11.0-328.0","","","","","","false","","","","","","","","889.4000000059605","","234.39999997615814","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","374","5203177","0.0-11.0-329.0","","","","","","false","","","","","","","","null","","603.1000000238419","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","375","5206889","0.0-11.0-330.0","","","","","","false","","","","","","","","727.2999999821186","","44.80000001192093","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","376","5209273","0.0-11.0-331.0","","","","","","false","","","","","","","","null","","633.9000000059605","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","377","5212505","0.0-11.0-332.0","","","","","","false","","","","","","","","624.4000000059605","","26.69999998807907","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","378","5214681","0.0-11.0-333.0","","","","","","false","","","","","","","","null","","720.2000000178814","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","379","5218555","0.0-11.0-334.0","","","","","","false","","","","","","","","615.2000000178814","","405.19999998807907","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","380","5221258","0.0-11.0-335.0","","","","","","false","","","","","","","","null","","803.2000000178814","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","381","5225434","0.0-11.0-336.0","","","","","","false","","","","","","","","852.6999999880791","","627.6999999880791","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","382","5228138","0.0-11.0-337.0","","","","","","false","","","","","","","","null","","773.3999999761581","","3","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","383","5232313","0.0-11.0-338.0","","","","","","false","","","","","","","","670","","475.80000001192093","","3","0","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","384","5234682","0.0-11.0-339.0","","","","","","false","","","","","","","","null","","797.5","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","385","5238761","0.0-11.0-340.0","","","","","","false","","","","","","","","871.1999999880791","","605.1999999880791","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","386","5241498","0.0-11.0-341.0","","","","","","false","","","","","","","","null","","760.7999999821186","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","387","5244778","0.0-11.0-342.0","","","","","","false","","","","","","","","525.9000000059605","","30.900000005960464","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","388","5247225","0.0-11.0-343.0","","","","","","false","","","","","","","","null","","891.9000000059605","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","389","5251369","0.0-11.0-344.0","","","","","","false","","","","","","","","582.6999999880791","","415.39999997615814","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","390","5253530","0.0-11.0-345.0","","","","","","false","","","","","","","","null","","747.0999999940395","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","391","5257978","0.0-11.0-346.0","","","","","","false","","","","","","","","773.0999999940395","","303.40000000596046","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","392","5260746","0.0-11.0-347.0","","","","","","false","","","","","","","","null","","800.2999999821186","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","393","5265593","0.0-11.0-348.0","","","","","","false","","","","","","","","636","","1023.4000000059605","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","394","5267914","0.0-11.0-349.0","","","","","","false","","","","","","","","null","","703.6999999880791","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","395","5271434","0.0-11.0-350.0","","","","","","false","","","","","","","","838.7999999821186","","97.19999998807907","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","396","5274345","0.0-11.0-351.0","","","","","","false","","","","","","","","null","","947","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","397","5277593","0.0-11.0-352.0","","","","","","false","","","","","","","","572.2000000178814","","24.400000005960464","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","398","5279785","0.0-11.0-353.0","","","","","","false","","","","","","","","null","","791.0999999940395","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","399","5283386","0.0-11.0-354.0","","","","","","false","","","","","","","","1004.1999999880791","","16","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","400","5285785","0.0-11.0-355.0","","","","","","false","","","","","","","","null","","811","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","401","5290602","0.0-11.0-356.0","","","","","","false","","","","","","","","693.2000000178814","","701.5","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","402","5293706","0.0-11.0-357.0","","","","","","false","","","","","","","","null","","1309.0999999940395","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","403","5297785","0.0-11.0-358.0","","","","","","false","","","","","","","","963.7999999821186","","153.2000000178814","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","404","5300249","0.0-11.0-359.0","","","","","","false","","","","","","","","null","","924.0999999940395","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","405","5304090","0.0-11.0-360.0","","","","","","false","","","","","","","","590.5","","32.20000001788139","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","406","5306731","0.0-11.0-361.0","","","","","","false","","","","","","","","null","","646","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","407","5311194","0.0-11.0-362.0","","","","","","false","","","","","","","","665","","774.1999999880791","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","408","5314218","0.0-11.0-363.0","","","","","","false","","","","","","","","null","","876.5","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","409","5319130","0.0-11.0-364.0","","","","","","false","","","","","","","","766.7000000178814","","110.80000001192093","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","410","5321802","0.0-11.0-365.0","","","","","","false","","","","","","","","null","","1160.2000000178814","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","411","5325801","0.0-11.0-366.0","","","","","","false","","","","","","","","634.2999999821186","","855.5999999940395","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","412","5328186","0.0-11.0-367.0","","","","","","false","","","","","","","","null","","881.6999999880791","","0","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","413","5332266","0.0-11.0-368.0","","","","","","false","","","","","","","","635.6999999880791","","21.400000005960464","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","414","5334618","0.0-11.0-369.0","","","","","","false","","","","","","","","null","","792.8000000119209","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","415","5339018","0.0-11.0-370.0","","","","","","false","","","","","","","","731","","347.2999999821186","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","416","5341498","0.0-11.0-371.0","","","","","","false","","","","","","","","null","","796.6999999880791","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","417","5345226","0.0-11.0-372.0","","","","","","false","","","","","","","","595.3999999761581","","115.59999999403954","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","418","5348234","0.0-11.0-373.0","","","","","","false","","","","","","","","null","","952.5","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","419","5352026","0.0-11.0-374.0","","","","","","false","","","","","","","","603.8000000119209","","26.30000001192093","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","420","5354729","0.0-11.0-375.0","","","","","","false","","","","","","","","null","","570.5999999940395","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","421","5358634","0.0-11.0-376.0","","","","","","false","","","","","","","","558.5","","261.09999999403954","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","422","5361546","0.0-11.0-377.0","","","","","","false","","","","","","","","null","","931.6999999880791","","3","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","423","5365497","0.0-11.0-378.0","","","","","","false","","","","","","","","675.3000000119209","","358","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","424","5368251","0.0-11.0-379.0","","","","","","false","","","","","","","","null","","753.7000000178814","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","425","5371673","0.0-11.0-380.0","","","","","","false","","","","","","","","692.5","","39.099999994039536","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","426","5374986","0.0-11.0-381.0","","","","","","false","","","","","","","","null","","1005.5999999940395","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","427","5378522","0.0-11.0-382.0","","","","","","false","","","","","","","","671.4000000059605","","340","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","428","5381354","0.0-11.0-383.0","","","","","","false","","","","","","","","null","","523.8000000119209","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","429","5385113","0.0-11.0-384.0","","","","","","false","","","","","","","","642.5999999940395","","117.69999998807907","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","430","5387962","0.0-11.0-385.0","","","","","","false","","","","","","","","null","","938.6000000238419","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","431","5392698","0.0-11.0-386.0","","","","","","false","","","","","","","","733.4000000059605","","280.69999998807907","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","432","5395578","0.0-11.0-387.0","","","","","","false","","","","","","","","null","","1458.300000011921","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","433","5399690","0.0-11.0-388.0","","","","","","false","","","","","","","","1127.5999999940395","","331.5","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","434","5402554","0.0-11.0-389.0","","","","","","false","","","","","","","","null","","844.5","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","435","5406042","0.0-11.0-390.0","","","","","","false","","","","","","","","579.1000000238419","","195","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","436","5408874","0.0-11.0-391.0","","","","","","false","","","","","","","","null","","838.5","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","437","5412265","0.0-11.0-392.0","","","","","","false","","","","","","","","585.2999999821186","","271.10000002384186","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","438","5415081","0.0-11.0-393.0","","","","","","false","","","","","","","","null","","952.2000000178814","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","439","5418330","0.0-11.0-394.0","","","","","","false","","","","","","","","503.09999999403954","","47.30000001192093","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","440","5420762","0.0-11.0-395.0","","","","","","false","","","","","","","","null","","754.0999999940395","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","441","5424777","0.0-11.0-396.0","","","","","","false","","","","","","","","758.3999999761581","","242.59999999403954","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","442","5426873","0.0-11.0-397.0","","","","","","false","","","","","","","","null","","717.8000000119209","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","443","5430041","0.0-11.0-398.0","","","","","","false","","","","","","","","579.8000000119209","","118.59999999403954","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","444","5432938","0.0-11.0-399.0","","","","","","false","","","","","","","","null","","1066.0999999940395","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"instructions","445","5440651","0.0-12.0","","","","","","","","","","7712","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":7711.4000000059605}]"
"survey-debrief","446","5504862","0.0-13.0","","","","","","","","","","64209","","","","","","","","","","","","","","{""difficulty"":""5"",""fun"":""4"",""clarity"":""5"",""strategy"":""Yeah, I basically relied on the stores that were giving the most gold and transition to the store that mostly likely have treasure."",""feedback"":""No""}","",""
