"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","browser_interaction","low_quality","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"sailing-trial","304","1246941","0.0-11.0-269.0","","","","","","false","","","","","","","","null","","265.2000000011176","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","305","1249859","0.0-11.0-270.0","","","","","","false","","","","","","","","255.69999999925494","","468.8999999985099","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","306","1251841","0.0-11.0-271.0","","","","","","false","","","","","","","","null","","3.199999999254942","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","307","1254980","0.0-11.0-272.0","","","","","","false","","","","","","","","496.3999999985099","","278.19999999925494","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","308","1256494","0.0-11.0-273.0","","","","","","false","","","","","","","","null","","226.39999999850988","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","309","1259907","0.0-11.0-274.0","","","","","","false","","","","","","","","431.69999999925494","","359.3999999985099","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","310","1262575","0.0-11.0-275.0","","","","","","false","","","","","","","","null","","1030.4000000003725","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","311","1266225","0.0-11.0-276.0","","","","","","false","","","","","","","","489","","535.1999999992549","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","312","1268624","0.0-11.0-277.0","","","","","","false","","","","","","","","null","","622.7999999988824","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","313","1271825","0.0-11.0-278.0","","","","","","false","","","","","","","","453.69999999925494","","205.7000000011176","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","314","1274174","0.0-11.0-279.0","","","","","","false","","","","","","","","null","","577.2999999988824","","0","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","315","1277809","0.0-11.0-280.0","","","","","","false","","","","","","","","384.69999999925494","","362.2999999988824","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","316","1280208","0.0-11.0-281.0","","","","","","false","","","","","","","","null","","523.2999999988824","","0","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","317","1283541","0.0-11.0-282.0","","","","","","false","","","","","","","","143.40000000037253","","545.3999999985099","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","318","1285402","0.0-11.0-283.0","","","","","","false","","","","","","","","null","","576.0999999996275","","3","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","319","1288491","0.0-11.0-284.0","","","","","","false","","","","","","","","198.5","","260.6000000014901","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","320","1290308","0.0-11.0-285.0","","","","","","false","","","","","","","","null","","574.7999999988824","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","321","1292997","0.0-11.0-286.0","","","","","","false","","","","","","","","387.59999999962747","","176","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","322","1295407","0.0-11.0-287.0","","","","","","false","","","","","","","","null","","553.6999999992549","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","323","1298941","0.0-11.0-288.0","","","","","","false","","","","","","","","538.4000000003725","","408.09999999962747","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","324","1301158","0.0-11.0-289.0","","","","","","false","","","","","","","","null","","668.1999999992549","","0","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","325","1304824","0.0-11.0-290.0","","","","","","false","","","","","","","","482.8999999985099","","395.09999999962747","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","326","1306740","0.0-11.0-291.0","","","","","","false","","","","","","","","null","","678.1999999992549","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","327","1309626","0.0-11.0-292.0","","","","","","false","","","","","","","","335.2000000011176","","473.90000000037253","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","328","1311991","0.0-11.0-293.0","","","","","","false","","","","","","","","null","","512.6000000014901","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","329","1315142","0.0-11.0-294.0","","","","","","false","","","","","","","","568.6999999992549","","298.59999999962747","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","330","1317724","0.0-11.0-295.0","","","","","","false","","","","","","","","null","","629","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","331","1321192","0.0-11.0-296.0","","","","","","false","","","","","","","","455.40000000037253","","266","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","332","1323004","0.0-11.0-297.0","","","","","","false","","","","","","","","null","","788.5999999996275","","1","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","333","1326124","0.0-11.0-298.0","","","","","","false","","","","","","","","447.5","","86.5","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","334","1328607","0.0-11.0-299.0","","","","","","false","","","","","","","","null","","528.8999999985099","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","335","1331823","0.0-11.0-300.0","","","","","","false","","","","","","","","250.59999999962747","","248.5","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","336","1333616","0.0-11.0-301.0","","","","","","false","","","","","","","","null","","488","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","337","1336443","0.0-11.0-302.0","","","","","","false","","","","","","","","339.2999999988824","","161.19999999925494","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","338","1338650","0.0-11.0-303.0","","","","","","false","","","","","","","","null","","1071.0999999996275","","3","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","339","1342172","0.0-11.0-304.0","","","","","","false","","","","","","","","562","","766","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","340","1343972","0.0-11.0-305.0","","","","","","false","","","","","","","","null","","488.09999999962747","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","341","1347889","0.0-11.0-306.0","","","","","","false","","","","","","","","542.1999999992549","","466.09999999962747","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","342","1349942","0.0-11.0-307.0","","","","","","false","","","","","","","","null","","759.7999999988824","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","343","1353656","0.0-11.0-308.0","","","","","","false","","","","","","","","427.6000000014901","","493.09999999962747","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","344","1355723","0.0-11.0-309.0","","","","","","false","","","","","","","","null","","546.2999999988824","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","345","1359123","0.0-11.0-310.0","","","","","","false","","","","","","","","389","","307.5","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","346","1361456","0.0-11.0-311.0","","","","","","false","","","","","","","","null","","535.5999999996275","","0","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","347","1364890","0.0-11.0-312.0","","","","","","false","","","","","","","","373.69999999925494","","240.90000000037253","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","348","1367090","0.0-11.0-313.0","","","","","","false","","","","","","","","null","","482.19999999925494","","0","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","349","1370340","0.0-11.0-314.0","","","","","","false","","","","","","","","361.30000000074506","","314.90000000037253","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","350","1372247","0.0-11.0-315.0","","","","","","false","","","","","","","","null","","731.7999999988824","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","351","1374928","0.0-11.0-316.0","","","","","","false","","","","","","","","335.80000000074506","","9.099999999627471","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","352","1377456","0.0-11.0-317.0","","","","","","false","","","","","","","","null","","785.7999999988824","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","353","1380590","0.0-11.0-318.0","","","","","","false","","","","","","","","342.40000000037253","","110.60000000149012","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","354","1383622","0.0-11.0-319.0","","","","","","false","","","","","","","","null","","1081.699999999255","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","355","1387256","0.0-11.0-320.0","","","","","","false","","","","","","","","534.8999999985099","","242.40000000037253","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","356","1389229","0.0-11.0-321.0","","","","","","false","","","","","","","","null","","697.5","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","357","1393707","0.0-11.0-322.0","","","","","","false","","","","","","","","149.59999999962747","","192.19999999925494","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","358","1396924","0.0-11.0-323.0","","","","","","false","","","","","","","","null","","197","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","359","1401023","0.0-11.0-324.0","","","","","","false","","","","","","","","488.90000000037253","","178.90000000037253","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","360","1404408","0.0-11.0-325.0","","","","","","false","","","","","","","","null","","630.7999999988824","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","361","1409073","0.0-11.0-326.0","","","","","","false","","","","","","","","1552.5999999996275","","121.69999999925494","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","362","1411656","0.0-11.0-327.0","","","","","","false","","","","","","","","null","","1027.7000000011176","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","363","1415123","0.0-11.0-328.0","","","","","","false","","","","","","","","387","","114.70000000111759","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","364","1417318","0.0-11.0-329.0","","","","","","false","","","","","","","","null","","846.3000000007451","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","365","1421241","0.0-11.0-330.0","","","","","","false","","","","","","","","866.0999999996275","","178.2999999988824","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","366","1423168","0.0-11.0-331.0","","","","","","false","","","","","","","","null","","505.8999999985099","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","367","1426269","0.0-11.0-332.0","","","","","","false","","","","","","","","779.5999999996275","","249.59999999962747","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","368","1428330","0.0-11.0-333.0","","","","","","false","","","","","","","","null","","752","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","369","1431367","0.0-11.0-334.0","","","","","","false","","","","","","","","342.09999999962747","","526.4000000003725","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","370","1433469","0.0-11.0-335.0","","","","","","false","","","","","","","","null","","935.0999999996275","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","371","1436169","0.0-11.0-336.0","","","","","","false","","","","","","","","333.5","","124.09999999962747","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","372","1438227","0.0-11.0-337.0","","","","","","false","","","","","","","","null","","420.7999999988824","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","373","1440844","0.0-11.0-338.0","","","","","","false","","","","","","","","347.5","","182.40000000037253","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","374","1442403","0.0-11.0-339.0","","","","","","false","","","","","","","","null","","497.90000000037253","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","375","1445638","0.0-11.0-340.0","","","","","","false","","","","","","","","498.19999999925494","","491.7999999988824","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","376","1447888","0.0-11.0-341.0","","","","","","false","","","","","","","","null","","359.59999999962747","","1","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","377","1450671","0.0-11.0-342.0","","","","","","false","","","","","","","","514.6999999992549","","132.09999999962747","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","378","1452838","0.0-11.0-343.0","","","","","","false","","","","","","","","null","","663.2000000011176","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","379","1456455","0.0-11.0-344.0","","","","","","false","","","","","","","","363.09999999962747","","450","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","380","1458506","0.0-11.0-345.0","","","","","","false","","","","","","","","null","","492.7000000011176","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","381","1462155","0.0-11.0-346.0","","","","","","false","","","","","","","","524.8000000007451","","202.59999999962747","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","382","1464555","0.0-11.0-347.0","","","","","","false","","","","","","","","null","","649.4000000003725","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","383","1467921","0.0-11.0-348.0","","","","","","false","","","","","","","","359.90000000037253","","283.5","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","384","1469776","0.0-11.0-349.0","","","","","","false","","","","","","","","null","","858.8000000007451","","0","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","385","1472905","0.0-11.0-350.0","","","","","","false","","","","","","","","356.80000000074506","","175.7000000011176","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","386","1474521","0.0-11.0-351.0","","","","","","false","","","","","","","","null","","29.799999998882413","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","387","1476993","0.0-11.0-352.0","","","","","","false","","","","","","","","358.09999999962747","","32.80000000074506","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","388","1479205","0.0-11.0-353.0","","","","","","false","","","","","","","","null","","502.19999999925494","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","389","1486488","0.0-11.0-354.0","","","","","","false","","","","","","","","616.5999999996275","","3733.9000000003725","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","390","1488655","0.0-11.0-355.0","","","","","","false","","","","","","","","null","","663","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","391","1492047","0.0-11.0-356.0","","","","","","false","","","","","","","","403.40000000037253","","620.6999999992549","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","392","1494439","0.0-11.0-357.0","","","","","","false","","","","","","","","null","","608.6999999992549","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","393","1498023","0.0-11.0-358.0","","","","","","false","","","","","","","","542.6999999992549","","356.90000000037253","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","394","1500471","0.0-11.0-359.0","","","","","","false","","","","","","","","null","","513.2999999988824","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","395","1503887","0.0-11.0-360.0","","","","","","false","","","","","","","","546.2000000011176","","276.6000000014901","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","396","1506521","0.0-11.0-361.0","","","","","","false","","","","","","","","null","","578.6999999992549","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","397","1509186","0.0-11.0-362.0","","","","","","false","","","","","","","","338.7000000011176","","18.09999999962747","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","398","1511604","0.0-11.0-363.0","","","","","","false","","","","","","","","null","","910.4000000003725","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","399","1514644","0.0-11.0-364.0","","","","","","false","","","","","","","","549.4000000003725","","231.90000000037253","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","400","1516336","0.0-11.0-365.0","","","","","","false","","","","","","","","null","","523.6999999992549","","1","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","401","1522354","0.0-11.0-366.0","","","","","","false","","","","","","","","2485.2000000011176","","436.59999999962747","","0","1","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","402","1524055","0.0-11.0-367.0","","","","","","false","","","","","","","","null","","430","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","403","1527104","0.0-11.0-368.0","","","","","","false","","","","","","","","137.80000000074506","","76","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","404","1529237","0.0-11.0-369.0","","","","","","false","","","","","","","","null","","422.90000000037253","","0","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","405","1532621","0.0-11.0-370.0","","","","","","false","","","","","","","","445.90000000037253","","340.80000000074506","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","406","1535655","0.0-11.0-371.0","","","","","","false","","","","","","","","null","","1482.1000000014901","","2","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","407","1539181","0.0-11.0-372.0","","","","","","false","","","","","","","","723.4000000003725","","135.30000000074506","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","408","1541189","0.0-11.0-373.0","","","","","","false","","","","","","","","null","","469","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","409","1544272","0.0-11.0-374.0","","","","","","false","","","","","","","","472.69999999925494","","352.2000000011176","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","410","1545871","0.0-11.0-375.0","","","","","","false","","","","","","","","null","","559.4000000003725","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","411","1548960","0.0-11.0-376.0","","","","","","false","","","","","","","","467.69999999925494","","405.90000000037253","","3","0","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","412","1551720","0.0-11.0-377.0","","","","","","false","","","","","","","","null","","1035","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","413","1556037","0.0-11.0-378.0","","","","","","false","","","","","","","","1452.9000000003725","","121.59999999962747","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","414","1558437","0.0-11.0-379.0","","","","","","false","","","","","","","","null","","594.1999999992549","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","415","1562272","0.0-11.0-380.0","","","","","","false","","","","","","","","713.0999999996275","","295","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","416","1564020","0.0-11.0-381.0","","","","","","false","","","","","","","","null","","23.90000000037253","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","417","1567287","0.0-11.0-382.0","","","","","","false","","","","","","","","341.80000000074506","","265.90000000037253","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","418","1570037","0.0-11.0-383.0","","","","","","false","","","","","","","","null","","794.8000000007451","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","419","1572868","0.0-11.0-384.0","","","","","","false","","","","","","","","516.0999999996275","","302.59999999962747","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","420","1575571","0.0-11.0-385.0","","","","","","false","","","","","","","","null","","841.4000000003725","","0","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","421","1579753","0.0-11.0-386.0","","","","","","false","","","","","","","","1061.5999999996275","","522.1999999992549","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","422","1582953","0.0-11.0-387.0","","","","","","false","","","","","","","","null","","550.7000000011176","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","423","1585669","0.0-11.0-388.0","","","","","","false","","","","","","","","307.90000000037253","","138","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","424","1587442","0.0-11.0-389.0","","","","","","false","","","","","","","","null","","764.6000000014901","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","425","1591203","0.0-11.0-390.0","","","","","","false","","","","","","","","422.2000000011176","","119.70000000111759","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","426","1593772","0.0-11.0-391.0","","","","","","false","","","","","","","","null","","555.9000000003725","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","427","1597420","0.0-11.0-392.0","","","","","","false","","","","","","","","490.5","","84.70000000111759","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","428","1599237","0.0-11.0-393.0","","","","","","false","","","","","","","","null","","24.200000001117587","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","429","1602589","0.0-11.0-394.0","","","","","","false","","","","","","","","408.40000000037253","","90.79999999888241","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","430","1604896","0.0-11.0-395.0","","","","","","false","","","","","","","","null","","704.8000000007451","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","431","1608504","0.0-11.0-396.0","","","","","","false","","","","","","","","467.30000000074506","","281.40000000037253","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","432","1611225","0.0-11.0-397.0","","","","","","false","","","","","","","","null","","1186.5999999996275","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","433","1614736","0.0-11.0-398.0","","","","","","false","","","","","","","","706.8000000007451","","589.5","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","434","1618170","0.0-11.0-399.0","","","","","","false","","","","","","","","null","","1790.8999999985099","","0","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"instructions","435","1622642","0.0-12.0","","","","","","","","","","4471.4000000003725","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":4470.799999998882}]"
"survey-debrief","436","1646570","0.0-13.0","","","","","","","","","","23926.5","","","","","","","","","","","","","","{""difficulty"":""4"",""fun"":""3"",""clarity"":""5"",""strategy"":""go to the one that just had gold"",""feedback"":""n/a""}","",""
