,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,gender,subject_condition,rest,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
5007,47,213,8367,value training,False,./assets/img/canyon/memory/12.jpg,canyon,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,20.48,Female,6,norest,439.0999999977648,235.0,ArrowDown,ArrowRight,True,True,30.0,Adults,40,True
5009,49,217,8367,value training,False,./assets/img/canyon/memory/5.jpg,canyon,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,20.48,Female,6,norest,469.69999999925494,121.5,ArrowDown,ArrowRight,True,True,30.0,Adults,40,True
5040,80,294,8367,value training,False,./assets/img/ocean/memory/35.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,20.48,Female,6,norest,1337.3999999985099,675.1999999992549,ArrowUp,ArrowLeft,True,True,26.0,Adults,0,True
5041,81,296,8367,value training,False,./assets/img/ocean/memory/37.jpg,ocean,10.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,20.48,Female,6,norest,1388.199999999255,1216.9000000022352,ArrowUp,ArrowRight,True,False,26.0,Adults,0,False
5042,82,298,8367,value training,False,./assets/img/ocean/memory/2.jpg,ocean,5.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,20.48,Female,6,norest,622.9000000022352,1187.300000000745,ArrowDown,ArrowLeft,False,False,26.0,Adults,0,False
5043,83,300,8367,value training,False,./assets/img/ocean/memory/41.jpg,ocean,17.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,20.48,Female,6,norest,1125.2000000029802,785.0,ArrowDown,ArrowRight,False,True,26.0,Adults,0,False
5045,85,304,8367,value training,False,./assets/img/ocean/memory/27.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,20.48,Female,6,norest,295.3999999985099,49.0,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
5046,86,306,8367,value training,False,./assets/img/ocean/memory/5.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,20.48,Female,6,norest,693.6999999992549,1035.199999999255,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
5047,87,308,8367,value training,False,./assets/img/ocean/memory/23.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,20.48,Female,6,norest,906.8999999985099,270.5999999977648,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
5049,89,312,8367,value training,False,./assets/img/ocean/memory/21.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,20.48,Female,6,norest,725.1999999992549,246.69999999925494,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
5050,90,314,8367,value training,False,./assets/img/ocean/memory/23.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,20.48,Female,6,norest,467.5999999977648,355.0,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
5052,92,318,8367,value training,False,./assets/img/ocean/memory/9.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,20.48,Female,6,norest,633.5999999977648,500.30000000074506,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
5053,93,320,8367,value training,False,./assets/img/ocean/memory/38.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,20.48,Female,6,norest,641.6999999992549,412.1000000014901,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
5054,94,322,8367,value training,False,./assets/img/ocean/memory/34.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,20.48,Female,6,norest,498.3999999985099,330.80000000074506,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
5055,95,324,8367,value training,False,./assets/img/ocean/memory/8.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,20.48,Female,6,norest,531.1000000014901,19.0,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
5056,96,326,8367,value training,False,./assets/img/ocean/memory/7.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,20.48,Female,6,norest,640.8000000007451,489.5,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
5057,97,328,8367,value training,False,./assets/img/ocean/memory/12.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,20.48,Female,6,norest,354.8999999985099,606.0999999977648,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
5058,98,330,8367,value training,False,./assets/img/ocean/memory/3.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,20.48,Female,6,norest,577.0999999977648,354.3999999985099,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
5059,99,332,8367,value training,False,./assets/img/ocean/memory/15.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,20.48,Female,6,norest,861.1999999992549,706.5,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
5060,100,334,8367,value training,False,./assets/img/ocean/memory/8.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,20.48,Female,6,norest,732.8999999985099,331.29999999701977,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
5061,101,336,8367,value training,False,./assets/img/ocean/memory/7.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,20.48,Female,6,norest,567.1999999992549,245.10000000149012,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
5062,102,338,8367,value training,False,./assets/img/ocean/memory/3.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,20.48,Female,6,norest,474.69999999925494,407.9000000022352,ArrowUp,ArrowLeft,True,True,26.0,Adults,20,True
5063,103,340,8367,value training,False,./assets/img/ocean/memory/40.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,20.48,Female,6,norest,434.30000000074506,245.69999999925494,ArrowUp,ArrowLeft,True,True,26.0,Adults,20,True
5064,104,342,8367,value training,False,./assets/img/ocean/memory/5.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,20.48,Female,6,norest,813.0,370.4000000022352,ArrowUp,ArrowLeft,True,True,26.0,Adults,20,True
5065,105,344,8367,value training,False,./assets/img/ocean/memory/4.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,20.48,Female,6,norest,723.5,279.19999999925494,ArrowUp,ArrowLeft,True,True,26.0,Adults,20,True
5066,106,346,8367,value training,False,./assets/img/ocean/memory/16.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,20.48,Female,6,norest,591.6000000014901,366.6000000014901,ArrowUp,ArrowLeft,True,True,26.0,Adults,20,True
5067,107,348,8367,value training,False,./assets/img/ocean/memory/16.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,20.48,Female,6,norest,412.19999999925494,288.19999999925494,ArrowUp,ArrowLeft,True,True,26.0,Adults,25,True
5068,108,350,8367,value training,False,./assets/img/ocean/memory/35.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,20.48,Female,6,norest,836.0,307.69999999925494,ArrowUp,ArrowLeft,True,True,26.0,Adults,25,True
5070,110,354,8367,value training,False,./assets/img/ocean/memory/38.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,20.48,Female,6,norest,381.19999999925494,224.60000000149012,ArrowUp,ArrowLeft,True,True,26.0,Adults,25,True
5071,111,356,8367,value training,False,./assets/img/ocean/memory/14.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,20.48,Female,6,norest,506.0,477.80000000074506,ArrowUp,ArrowLeft,True,True,26.0,Adults,25,True
5072,112,358,8367,value training,False,./assets/img/ocean/memory/34.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,20.48,Female,6,norest,426.5,515.8999999985099,ArrowUp,ArrowLeft,True,True,26.0,Adults,25,True
5073,113,360,8367,value training,False,./assets/img/ocean/memory/11.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,20.48,Female,6,norest,405.5,400.1000000014901,ArrowUp,ArrowLeft,True,True,26.0,Adults,30,True
5074,114,362,8367,value training,False,./assets/img/ocean/memory/15.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",32,,20.48,Female,6,norest,302.30000000074506,301.69999999925494,ArrowUp,ArrowLeft,True,True,26.0,Adults,30,True
5075,115,364,8367,value training,False,./assets/img/ocean/memory/41.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",33,,20.48,Female,6,norest,701.5,624.3000000007451,ArrowUp,ArrowLeft,True,True,26.0,Adults,30,True
5076,116,366,8367,value training,False,./assets/img/ocean/memory/27.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",34,,20.48,Female,6,norest,468.5999999977648,353.0,ArrowUp,ArrowLeft,True,True,26.0,Adults,30,True
5079,119,372,8367,value training,False,./assets/img/ocean/memory/9.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",35,,20.48,Female,6,norest,783.6000000014901,710.0,ArrowUp,ArrowLeft,True,True,26.0,Adults,30,True
5080,120,374,8367,value training,False,./assets/img/ocean/memory/40.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,20.48,Female,6,norest,455.70000000298023,264.5,ArrowUp,ArrowLeft,True,True,26.0,Adults,35,True
5081,121,376,8367,value training,False,./assets/img/ocean/memory/12.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,20.48,Female,6,norest,474.19999999925494,305.0,ArrowUp,ArrowLeft,True,True,26.0,Adults,35,True
5083,123,380,8367,value training,False,./assets/img/ocean/memory/14.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,20.48,Female,6,norest,1237.3999999985099,494.69999999925494,ArrowUp,ArrowLeft,True,True,26.0,Adults,35,True
5084,124,382,8367,value training,False,./assets/img/ocean/memory/37.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,20.48,Female,6,norest,663.5,397.0,ArrowUp,ArrowLeft,True,True,26.0,Adults,35,True
5085,125,384,8367,value training,False,./assets/img/ocean/memory/11.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,20.48,Female,6,norest,643.0999999977648,277.5999999977648,ArrowUp,ArrowLeft,True,True,26.0,Adults,35,True
5087,127,388,8367,value training,False,./assets/img/ocean/memory/2.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,20.48,Female,6,norest,634.8000000007451,424.8999999985099,ArrowUp,ArrowLeft,True,True,26.0,Adults,40,True
5088,128,390,8367,value training,False,./assets/img/ocean/memory/21.jpg,ocean,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,20.48,Female,6,norest,761.0999999977648,342.5,ArrowUp,ArrowLeft,True,True,26.0,Adults,40,True
5208,0,121,10172,value training,False,./assets/img/canyon/memory/26.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,7.25,Male,8,norest,1873.3999999985099,1413.3999999985099,ArrowUp,ArrowLeft,True,True,26.0,Children,0,True
5209,1,123,10172,value training,False,./assets/img/canyon/memory/17.jpg,canyon,5.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,7.25,Male,8,norest,1146.9000000022352,1338.199999999255,ArrowDown,ArrowLeft,False,False,26.0,Children,0,False
5210,2,125,10172,value training,False,./assets/img/canyon/memory/13.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,7.25,Male,8,norest,1005.7000000029802,1234.5,ArrowUp,ArrowLeft,True,True,26.0,Children,0,True
5211,3,127,10172,value training,False,./assets/img/canyon/memory/35.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,7.25,Male,8,norest,677.1999999992549,729.9000000022352,ArrowUp,ArrowLeft,True,True,26.0,Children,0,True
5212,4,129,10172,value training,False,./assets/img/canyon/memory/12.jpg,canyon,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,7.25,Male,8,norest,1358.699999999255,497.6000000014901,ArrowUp,ArrowRight,True,False,26.0,Children,0,False
5213,5,131,10172,value training,False,./assets/img/canyon/memory/19.jpg,canyon,17.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,7.25,Male,8,norest,948.5,621.2000000029802,ArrowDown,ArrowRight,False,True,26.0,Children,5,False
5214,6,133,10172,value training,False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,7.25,Male,8,norest,1195.0,1031.6000000014901,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
5215,7,135,10172,value training,False,./assets/img/canyon/memory/40.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,7.25,Male,8,norest,1719.5,761.0,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
5217,9,139,10172,value training,False,./assets/img/canyon/memory/13.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,7.25,Male,8,norest,920.6999999992549,660.5999999977648,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
5219,11,143,10172,value training,False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,7.25,Male,8,norest,869.0,478.19999999925494,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
5220,12,145,10172,value training,False,./assets/img/canyon/memory/0.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,7.25,Male,8,norest,945.8999999985099,351.6000000014901,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
5221,13,147,10172,value training,False,./assets/img/canyon/memory/35.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,7.25,Male,8,norest,596.9000000022352,1807.6000000014901,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
5222,14,149,10172,value training,False,./assets/img/canyon/memory/11.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,7.25,Male,8,norest,1077.4000000022352,338.5999999977648,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
5223,15,151,10172,value training,False,./assets/img/canyon/memory/12.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,7.25,Male,8,norest,857.0,351.0999999977648,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
5224,16,153,10172,value training,False,./assets/img/canyon/memory/7.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,7.25,Male,8,norest,1379.3999999985099,378.5999999977648,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
5226,18,157,10172,value training,False,./assets/img/canyon/memory/5.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,7.25,Male,8,norest,676.5,427.8999999985099,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
5228,20,161,10172,value training,False,./assets/img/canyon/memory/31.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,7.25,Male,8,norest,964.2000000029802,1005.8000000007451,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
5229,21,163,10172,value training,False,./assets/img/canyon/memory/11.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,7.25,Male,8,norest,1428.9000000022352,368.69999999925494,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
5230,22,165,10172,value training,False,./assets/img/canyon/memory/7.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,7.25,Male,8,norest,820.0999999977648,491.5,ArrowUp,ArrowLeft,True,True,26.0,Children,15,True
5231,23,167,10172,value training,False,./assets/img/canyon/memory/30.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,7.25,Male,8,norest,1296.9000000022352,398.6000000014901,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
5232,24,169,10172,value training,False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,7.25,Male,8,norest,800.5,401.8999999985099,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
5233,25,171,10172,value training,False,./assets/img/canyon/memory/38.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,7.25,Male,8,norest,952.0,935.0999999977648,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
5234,26,173,10172,value training,False,./assets/img/canyon/memory/5.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,7.25,Male,8,norest,986.3000000007451,331.5,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
5235,27,175,10172,value training,False,./assets/img/canyon/memory/41.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,7.25,Male,8,norest,939.1000000014901,416.6000000014901,ArrowUp,ArrowLeft,True,True,26.0,Children,20,True
5236,28,177,10172,value training,False,./assets/img/canyon/memory/26.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,7.25,Male,8,norest,1241.9000000022352,535.0999999977648,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
5239,31,183,10172,value training,False,./assets/img/canyon/memory/19.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,7.25,Male,8,norest,984.2000000029802,346.0,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
5240,32,185,10172,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,7.25,Male,8,norest,852.2999999970198,462.5999999977648,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
5242,34,189,10172,value training,False,./assets/img/canyon/memory/41.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,7.25,Male,8,norest,1592.199999999255,510.69999999925494,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
5243,35,191,10172,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,7.25,Male,8,norest,1001.6999999992549,524.8999999985099,ArrowUp,ArrowLeft,True,True,26.0,Children,25,True
